iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
116000	-0.493019	5.96134	5.00105	8.86762	8.74616	9.74732	10.3314	9.98551	13.0639	9.71876	11.3577	-5.52469	-1.55327	-1.64309	3.01857	-0.469969	-0.656715	0.353602	0.250658	0.325292	0.10568	0.091492	0.0673902	0.194285	0.15822	0.261461	0.243579	0.0663164	0.147148	1.15249	0.0804829	0.0729572	0.175735	0.118478	0.0832943	0.247058	0.254038	0.0669249	0.0174279	0.0201736	0.0103008	-0.235497	6.22026	5.14441	8.63706	8.40185	9.67577	9.91104	10.3928	12.9002	9.82642	11.1018	-5.53921	-1.24007	-1.76496	3.41701	-0.757976	-0.176154	0.291035	0.179148	-0.465676	5.66937	5.11043	8.84244	9.2396	9.73914	10.1518	10.5137	13.4337	9.73982	11.1345	-5.963	-1.62139	-1.74894	2.98311	-0.460447	0.173587	-0.127832	0.31603	-0.766399	6.04935	4.97612	8.92192	8.83068	9.72603	10.4844	10.4657	13.1449	9.68942	12.3026	-5.76161	-1.29977	-1.23924	3.01309	-0.690862	-0.315465	0.149143	0.332856	-0.0286214	5.88167	4.732	8.72145	8.39133	9.36107	10.105	10.3376	13.2963	10.0252	12.0293	-5.27789	-1.80736	-1.87436	3.77472	-0.0469275	-0.825723	0.101025	0.317211	-0.654636	5.54663	5.10997	9.25086	9.00891	9.35579	10.2522	9.4278	13.1481	10.5047	10.9849	-5.50821	-1.54781	-1.23625	2.76034	-0.49137	-0.336752	0.211729	0.459618	-0.935592	5.60124	4.77391	8.72016	8.51906	9.47352	10.0245	10.3041	13.4407	9.83725	12.1317	-5.44052	-1.49829	-1.41837	3.19791	-0.523972	-0.702753	0.207568	0.509127	-0.978874	5.91819	4.93668	8.5868	8.56145	9.92071	9.68548	9.33593	13.3174	9.44473	10.8209	-5.61346	-1.31216	-1.79622	2.75526	-0.376759	-0.791339	-0.0370998	0.222603	-0.28635	6.02708	4.793	8.56009	8.32632	9.82357	9.74444	9.62549	13.0466	10.3519	10.1616	-5.4748	-1.55933	-2.04476	2.5352	-0.500263	-0.57456	0.302796	0.418181	-2.550990e+01	1.534434e+02	1.279335e+02
116160	-0.517038	5.94372	4.8387	8.88013	8.49075	9.80763	10.4172	10.023	13.1101	12.6842	11.4238	-5.41251	-1.66628	-1.61742	2.69955	-0.391004	-0.687248	0.137183	0.1977	0.29415	0.0410844	0.147335	0.0710527	0.106289	0.102629	0.171161	0.176067	0.296765	0.162766	0.142323	0.703054	0.0839889	0.100026	0.719254	0.103154	0.357387	0.193156	0.113265	0.0198153	0.0232109	0.0109972	-0.516913	5.78144	4.96958	8.69175	8.6315	9.80672	10.2731	10.0891	12.8105	12.2596	11.4522	-5.34912	-1.62131	-1.83781	3.68323	-0.622611	-0.430687	-0.0298464	0.238647	-0.560404	5.59798	4.89312	9.16888	9.2437	9.71274	10.1433	10.0721	12.8193	12.8517	11.714	-5.27485	-1.56893	-1.74777	3.13614	-0.443834	-0.41894	0.147188	0.464223	-0.687271	5.77143	4.5002	8.98169	8.66158	9.79179	10.2922	9.60475	13.6899	12.5253	12.1181	-3.89537	-1.37888	-1.38305	2.63922	-0.61223	-1.2072	0.376193	0.453995	-0.00404335	5.98498	4.80723	8.8738	8.37953	9.84908	10.8382	10.3313	12.9237	12.2504	10.7249	-5.43397	-1.9084	-1.80516	3.66939	-0.0248092	-0.682788	0.302243	0.237419	-0.553809	6.04749	5.31628	8.946	8.72026	9.94643	10.5165	9.76412	13.2073	12.6255	11.4274	-5.88459	-1.66522	-1.53009	2.21858	-0.30159	-0.937429	0.087364	-0.0482171	-0.74334	5.87769	5.05426	8.54247	8.2593	9.61063	10.4258	10.3008	13.3975	12.6025	11.9634	-4.55132	-1.78697	-1.66765	2.65028	-0.342611	-0.218076	0.0201688	-0.154715	-0.967579	5.84468	5.07401	8.65098	8.56213	9.61794	9.54425	9.93168	13.7241	12.7839	11.6564	-5.53339	-1.50365	-1.82087	2.61517	-0.205772	-0.593487	-0.156039	0.00973066	-0.440911	6.1798	4.86124	8.76046	8.63261	10.1994	10.1568	9.92314	12.6766	12.3064	11.2552	-5.46924	-1.53486	-2.08657	3.11001	-0.479393	-0.245372	0.208986	0.456457	-2.421706e+01	1.585764e+02	1.343593e+02
116320	-1.18551	5.95757	5.01007	9.29517	8.74867	9.97294	10.7628	10.2334	14.6364	12.2704	11.2471	-4.51412	-1.88241	-2.00073	2.95181	-0.335682	-0.850413	0.0386908	-0.226816	0.605704	0.119327	0.0413408	0.154946	0.0710865	0.098881	0.0519212	0.111558	0.280566	0.0960529	0.320367	0.226132	0.0364061	0.103458	0.707745	0.142407	1.8834	0.0553567	0.133505	0.0134193	0.0237703	0.0122444	-0.32273	5.66142	5.01511	9.26527	9.2421	10.1805	10.7687	10.2166	14.3661	11.915	10.6434	-5.76642	-1.70507	-1.84587	3.36791	-0.467962	-0.480606	-0.216049	-0.232455	-0.431307	6.2084	5.29483	8.65126	8.58515	10.0125	10.7705	10.2462	13.1804	12.2449	11.1686	-4.62405	-1.87575	-1.90782	2.40344	-0.195867	0.173549	-0.0272281	-0.649174	-0.617579	5.89827	4.79234	9.01327	8.73577	9.91978	10.7348	10.1319	13.4638	12.251	11.694	-4.90993	-1.60457	-1.39268	2.42487	-0.453919	-1.677	0.164173	0.229298	-0.0686236	6.24151	5.04164	8.96646	8.56411	9.46963	10.599	10.087	14.096	12.4898	10.733	-4.26664	-1.86849	-2.02433	3.76974	-0.0182196	-0.59441	0.0437948	0.286825	-0.684627	6.30904	5.24533	8.64332	8.52881	10.1164	10.4829	9.26058	14.1088	12.2771	11.5842	-3.46773	-1.72187	-1.97338	2.10544	-0.280556	-0.227163	-0.0861684	-0.612541	-1.04031	6.29231	5.27806	8.99617	8.54501	9.89973	10.9855	10.1567	14.4074	12.0007	11.7223	-5.34414	-1.77802	-1.79629	2.8068	-0.165431	-1.28831	0.0244662	-0.116457	-1.49306	6.25457	5.22247	9.26386	8.85705	10.2992	10.5828	10.1349	13.7713	12.5442	10.7692	-4.81011	-1.72222	-1.86671	2.82064	-0.0969844	-0.173051	-0.0834149	-0.744046	-0.695144	5.65657	4.76134	8.71033	8.49112	10.3259	10.9072	10.4153	14.5961	12.3809	12.1529	-4.52738	-1.70489	-1.93739	3.45515	-0.372851	-0.518665	-0.0343434	0.360069	-4.261618e+01	1.492756e+02	1.066594e+02
116480	-0.540667	6.0666	4.91884	8.92785	8.72917	10.0858	10.419	9.72844	14.7706	12.4827	10.896	-4.67629	-1.83969	-1.89078	2.90633	-0.175392	0.0191736	0.131075	-0.235748	0.157971	0.264732	0.0567072	0.248113	0.257111	0.462414	0.165257	0.333505	0.290354	0.0976647	0.319482	0.115845	0.0829564	0.183616	0.168094	0.079147	0.0654657	0.202862	0.0912657	0.0231348	0.0277359	0.0162829	-0.303261	5.13782	4.92753	9.23376	9.61732	10.0759	10.3992	9.28673	14.6021	12.3927	10.3262	-4.79983	-1.61204	-1.83782	3.55651	-0.616266	0.179769	-0.459245	0.00942457	-0.55086	5.99085	5.12286	8.37371	8.96246	10.4686	10.21	9.57565	14.7506	12.6617	10.5755	-5.03992	-1.54208	-2.1723	2.28102	-0.536994	0.0509927	-0.231195	-0.150171	-0.594286	6.32016	5.03574	9.27792	8.87789	9.54702	10.45	9.35549	14.9812	12.48	10.4275	-4.72567	-1.81265	-1.48084	2.42682	-0.471879	-0.291316	0.143419	0.399916	-0.035314	6.06505	4.64154	9.28335	8.72428	9.4844	10.5492	10.2324	14.9489	12.5323	10.6724	-4.75366	-1.89549	-1.96505	3.75095	-0.0471465	-0.406661	0.367396	0.401961	-0.660207	5.64996	5.12724	8.71428	8.35259	9.46581	10.6263	10.4797	13.9652	12.7947	11.5634	-5.07213	-1.96899	-1.6571	2.38775	-0.163385	-0.284239	-0.0240391	-0.525069	-0.529154	6.17648	5.07964	9.26276	8.7588	9.36381	10.1063	9.58969	14.4703	12.615	10.3535	-4.28549	-1.78741	-1.80455	2.30078	-0.276345	-0.14735	0.15802	-0.442321	-1.36709	5.94508	5.1287	8.68806	8.34824	10.2798	10.5326	9.38468	14.4007	12.5179	10.4347	-4.35426	-1.7013	-1.82442	2.8357	-0.0728659	-0.0537476	-0.156283	-0.187406	-0.536083	5.83194	4.97351	8.47331	8.07391	10.317	10.364	9.73047	14.7672	12.8376	10.5017	-4.27376	-1.97951	-2.03854	2.44278	-0.279205	-0.0153828	-0.0061932	0.0617749	-3.358814e+01	1.439470e+02	1.103589e+02
116640	-0.460066	5.84801	5.00033	8.95515	8.79439	10.3398	10.6891	10.1196	13.3573	12.5324	11.5546	-4.13664	-1.72669	-1.74907	2.67432	-0.380973	-0.855052	-0.00216691	0.277926	0.164536	0.158903	0.0829272	0.473388	0.2379	0.185865	0.148449	0.0732972	0.12155	0.187688	0.813701	0.14171	0.106787	0.0542949	0.485716	0.0860959	0.7404	0.0880305	0.0813196	0.0204873	0.0211988	0.0174639	-0.151718	5.45591	4.84238	8.8251	9.02469	9.90809	10.4057	10.097	13.4684	11.9962	11.8422	-4.09219	-1.67609	-1.95246	3.24644	-0.57191	0.098562	-0.214487	-0.383485	-0.69912	6.15763	5.71944	8.15088	8.65741	10.4142	10.8363	10.307	13.0405	12.721	10.0133	-4.558	-1.73668	-1.79872	2.99352	-0.401658	-1.59528	-0.368703	0.502783	-0.549002	5.86555	4.37655	8.83564	8.63552	10.0596	10.2359	9.73614	13.1492	12.642	10.603	-3.82332	-1.27468	-1.69548	2.22152	-0.728062	-0.561764	0.193067	0.423326	-0.134001	6.0708	4.88834	8.99883	8.73242	10.1836	10.8812	10.3814	13.2291	12.0505	12.5045	-3.74888	-1.8951	-1.98237	3.67939	-0.0865384	-0.0940474	0.0806272	0.363927	-1.01635	5.4474	5.02183	8.89059	9.00005	10.0555	10.6061	10.0835	13.077	12.2907	10.3498	-4.6579	-1.75879	-1.55446	2.706	-0.382688	-0.946831	-0.166207	0.475559	-1.07809	6.26834	5.3491	9.37607	8.90493	10.0516	10.965	10.425	12.6956	12.3774	11.4103	-3.95011	-1.79466	-1.64047	2.92968	-0.265446	-0.90457	0.0601654	0.153581	-0.897126	5.82876	5.27973	8.7542	8.88094	10.1546	10.2043	10.5106	13.3786	12.58	11.7935	-4.35696	-1.44763	-1.67566	2.7922	-0.321514	-0.539811	-0.31376	0.349887	-0.501857	5.80035	4.79663	8.84704	8.41524	10.2989	10.034	10.0164	13.2389	12.1228	12.9386	-3.65288	-1.8107	-1.90587	2.43314	-0.466093	-0.249493	0.269752	0.390814	-3.892036e+01	1.539536e+02	1.150333e+02
116800	-0.848302	5.79625	5.01699	8.75682	8.61597	9.99828	10.4953	9.89479	14.6896	10.788	12.6386	-4.8029	-1.66941	-2.04413	2.76717	-0.252694	-0.436279	-0.240845	0.295463	0.758167	0.0841606	0.096088	0.139283	0.322808	0.0519228	0.0440244	0.0977675	0.749432	0.173239	0.0791407	0.0739545	0.103159	0.0689309	0.156626	0.231003	0.171028	0.108839	0.205881	0.0154591	0.0176603	0.0136152	-0.164711	5.84013	5.19955	8.92851	8.97585	9.82371	10.3248	10.2407	14.7255	10.7238	12.3984	-4.6096	-1.604	-1.90539	3.48678	-0.597115	-0.798467	-0.135343	0.113374	-0.397587	6.21791	5.4035	8.25543	8.58058	10.2594	10.5106	9.64402	14.5181	11.1582	12.484	-4.7598	-1.83848	-2.05505	2.30948	-0.31349	0.0867098	-0.253977	-0.762308	-1.3394	6.06039	4.70529	8.31802	7.9738	9.95368	10.4543	9.98042	14.0886	10.401	12.3639	-4.14602	-1.83785	-1.80658	2.39601	-0.356468	-0.583891	-0.0881642	0.219828	-0.0374455	5.66913	4.58221	8.7939	8.81938	9.85756	10.5433	9.79171	13.1052	10.6207	12.7644	-4.91995	-1.79328	-2.03773	3.54323	-0.0395014	-0.833874	-0.112825	0.196166	-0.550088	5.60696	4.96638	8.82828	8.88852	9.89532	10.5816	9.90969	14.3918	10.4163	12.6513	-4.32165	-1.50194	-1.71794	2.5947	-0.443785	-1.12353	-0.0754512	0.275514	-1.19755	5.94496	5.21946	8.99005	9.26319	10.3252	10.4243	9.77895	14.0971	10.4652	12.8478	-5.03423	-1.3329	-1.8117	2.82819	-0.423508	-0.743608	-0.339542	0.163198	-1.79853	5.59098	5.286	8.77302	9.22044	10.1693	10.1886	10.0407	14.2959	9.78231	12.6091	-5.00257	-1.4545	-1.71678	3.41092	-0.311824	-0.360042	-0.568152	0.4262	-1.10916	5.87606	4.89483	8.67972	8.70494	10.1318	10.3002	9.3334	14.6209	10.5917	12.8568	-4.73305	-1.79127	-2.18512	3.30876	-0.270511	-0.0394116	-0.251967	0.113406	-2.361614e+01	1.460289e+02	1.224128e+02
116960	-0.450805	5.80952	4.87057	8.89815	8.54287	10.1161	10.6908	10.131	13.7341	9.96914	12.5142	-4.36139	-1.69058	-1.84929	2.76032	-0.139491	-1.23128	-0.0969879	0.259274	0.0878526	0.202062	0.163851	0.188255	0.209071	0.137873	0.224404	0.170296	0.185279	0.170055	0.299918	0.061012	0.0962422	0.0901741	0.403979	0.146357	0.219189	0.0827467	0.0362969	0.0137782	0.0260504	0.0127134	-0.262431	5.56245	4.68925	9.06725	8.87534	9.8792	10.217	9.80161	12.9234	10.0682	12.2442	-4.087	-1.76653	-1.98373	3.27233	-0.577786	-1.10522	0.0973238	0.255753	-0.611985	5.84015	5.26251	8.38889	8.68248	9.9973	10.354	10.0043	13.5565	9.71659	12.5685	-4.34198	-1.93759	-1.95549	2.62751	-0.260742	-1.70644	-0.270974	0.320531	-0.500078	6.03679	4.39165	8.53739	7.95434	10.3074	10.772	9.7808	13.1031	10.1003	12.414	-4.18443	-1.47311	-1.70908	2.00595	-0.565916	-1.71704	0.421813	0.261743	-0.010733	5.87782	4.58836	9.02086	8.52803	10.1125	11.1394	10.3123	13.7013	9.70879	11.3689	-4.1954	-1.8899	-1.97272	3.64915	-0.0317865	-0.852256	0.255602	0.233051	-0.650241	6.04757	5.26456	8.40188	8.59404	10.2546	10.7684	9.73253	14.2673	10.2555	12.6744	-4.1919	-1.49318	-1.83292	2.59221	-0.415627	-0.652547	-0.173606	0.181455	-0.991418	5.35927	4.70843	8.91206	8.82695	9.91035	10.2518	9.49703	13.7012	10.1068	12.216	-4.47677	-1.72653	-1.8458	2.36343	-0.279303	-0.872472	-0.199418	0.0956142	-1.33176	5.95049	4.99278	8.95433	8.79237	9.60216	9.68877	9.27523	13.6862	9.94001	12.5297	-4.57577	-1.5501	-1.93036	2.64505	-0.176954	-1.57314	-0.0446256	0.0955022	-0.642242	5.60685	4.81812	9.28586	8.99127	9.91972	10.3424	9.81423	13.1448	9.82188	12.8868	-4.72966	-1.81631	-1.94634	3.3081	-0.329764	-1.04227	0.123917	0.418555	-2.552438e+01	1.631956e+02	1.376712e+02
117120	-0.69482	5.62057	4.524	8.79908	8.81582	10.0092	10.2123	10.253	12.8821	9.53614	12.7828	-5.80495	-1.51985	-1.81732	2.51212	-0.129223	-0.82787	0.112121	0.40218	0.222903	0.0591837	0.130593	0.0572147	0.104758	0.207522	0.0678239	0.446154	0.101226	0.156296	0.211877	0.234375	0.0695076	0.0828347	1.27813	0.164061	0.0943428	0.067145	0.0658252	0.0109183	0.019648	0.0118417	-0.129228	5.51664	4.88337	8.9709	8.75328	9.84776	10.157	10.4206	12.6178	10.0115	11.8314	-5.09995	-1.56243	-1.52049	3.45514	-0.683737	-1.15697	0.130641	0.347392	-0.50278	5.77422	4.99831	8.78708	9.25774	10.4144	10.3621	10.1121	12.5899	10.0055	12.5927	-5.81501	-1.58571	-2.00164	2.37095	-0.479776	-1.5967	-0.189042	0.358613	-0.535645	5.85204	4.80222	8.59719	8.62575	9.96877	10.476	10.0151	13.3666	9.68874	12.5818	-4.87123	-1.39019	-1.5592	2.26728	-0.561468	-0.384307	-0.105841	0.282862	-0.003522	5.72238	4.49456	9.1194	8.55927	9.73027	10.6417	9.28698	12.6802	9.18082	12.636	-5.9939	-1.75298	-1.8001	3.69437	-0.0234112	-0.973653	0.360754	0.186132	-0.772159	5.50505	5.13385	8.57177	8.80038	9.9783	10.462	9.18898	12.7524	9.89025	12.8973	-5.22536	-1.51998	-1.50894	2.77175	-0.408945	-0.68305	-0.194895	0.240536	-0.864037	5.08277	4.71072	8.72798	8.77855	9.49419	9.97369	10.1484	13.3626	9.92327	12.9304	-5.55029	-1.61031	-1.70611	2.3566	-0.278065	-1.00396	-0.302416	0.125218	-0.883807	5.8303	4.96118	8.64968	9.03618	10.0536	10.0721	10.3378	12.6897	8.52702	12.4932	-5.53406	-1.14788	-1.94394	2.66123	-0.394807	-0.888447	-0.232818	0.398731	-0.65602	5.96862	4.75058	8.73954	8.98849	10.4713	10.5128	9.37919	13.4242	9.27143	12.797	-5.34427	-1.65491	-2.25963	3.08184	-0.404038	-1.06012	-0.119447	0.502387	-2.252358e+01	1.585471e+02	1.360236e+02
117280	-0.503968	5.90959	4.95575	8.79315	8.68172	9.53284	10.1042	10.0509	13.7954	10.7627	11.7669	-5.52043	-1.40547	-1.85827	3.0927	-0.085347	-0.935246	0.0223062	0.187655	0.575341	0.0680908	0.223291	0.0951077	0.0629183	0.18921	0.0864889	0.0786927	0.118479	0.44039	0.219325	0.147781	0.13216	0.0634216	1.91785	0.0809985	0.389274	0.179359	0.0654549	0.0160155	0.0210355	0.0118655	-0.438071	5.71123	4.76126	8.74644	8.43197	9.70156	10.0973	10.1445	13.4448	10.4304	11.0179	-5.49638	-1.66425	-1.75962	3.61665	-0.589703	-0.6472	0.207725	0.157073	-0.793579	5.93332	5.03248	8.59365	8.91346	10.3655	10.2282	10.4934	13.1714	10.6798	11.4343	-5.99118	-1.62965	-2.0146	2.48839	-0.389015	-1.08833	-0.130395	0.0710172	-0.773762	6.34726	4.58777	8.90595	8.5947	9.75214	10.0223	9.82296	13.9684	10.364	11.6384	-4.94113	-1.43552	-2.04207	1.95425	-0.440431	-1.36028	0.24625	0.345615	-0.0224203	5.87365	4.65076	9.33753	8.71553	8.7668	10.2006	10.5167	13.835	10.96	11.5957	-5.16043	-1.90349	-1.82531	3.76236	-0.0726629	-0.00944137	0.22358	0.115113	-0.866304	5.68909	5.3344	8.29008	8.44472	9.2786	10.0851	10.1364	13.7307	9.54098	11.6713	-5.8175	-1.63663	-1.44845	3.02238	-0.406326	-1.72434	-0.22527	0.380869	-1.26456	5.40196	4.7141	8.72635	8.2311	9.69771	10.2153	9.55486	13.7955	10.6074	11.2723	-5.80101	-1.79284	-1.57594	2.38475	-0.235286	-1.32472	0.112285	0.156461	-0.938644	5.5744	5.01341	8.61193	8.64025	9.5076	9.88924	10.2903	14.3221	10.0655	11.3585	-5.38114	-1.66351	-1.7773	2.63497	-0.109367	-0.766229	-0.399296	-0.291239	-0.465378	5.25285	4.87246	8.64809	8.7605	9.66317	9.83452	10.4365	13.6675	9.88591	11.9326	-5.58351	-1.83279	-1.99314	2.54124	-0.217575	-0.59439	-0.365279	-0.0654009	-4.248242e+01	1.526949e+02	1.102124e+02
117440	-0.7719	5.48894	4.73772	8.77401	8.64715	10.1793	10.5742	9.74018	13.1994	12.0321	10.6355	-5.10791	-1.84365	-1.65109	2.58366	-0.367831	-0.645501	-0.05108	0.472463	0.107103	0.149494	0.086887	0.314052	0.0529685	0.0797046	0.157124	0.223256	0.0700553	0.122361	0.217023	0.334618	0.0478812	0.23516	1.38795	0.0950196	0.256272	0.198653	0.224715	0.012677	0.0198559	0.0135195	-0.123657	5.158	4.45959	8.66387	8.67455	10.0352	10.3448	9.35767	12.9075	12.1134	10.7091	-5.73412	-1.6737	-1.87847	3.01916	-0.540758	-0.362821	-0.0833462	-0.25585	-0.456945	5.53808	5.07594	8.60994	8.74591	9.70758	10.6363	9.86641	13.4131	11.7952	10.6514	-5.34079	-1.78279	-1.66729	2.99049	-0.327046	-0.698236	-0.138926	0.148354	-0.413166	5.8268	4.40029	8.89303	8.51125	9.85317	10.2695	9.45255	12.7232	12.0009	10.7884	-5.22688	-1.52998	-1.73533	1.94886	-0.568679	-0.240193	0.121899	0.563905	-0.0165451	5.78496	4.7052	8.89133	8.54939	9.48957	10.5936	10.2403	12.9293	12.1222	10.7453	-5.43227	-1.94822	-1.91158	3.66897	-0.0372028	-0.311416	0.126631	0.325145	-0.801889	5.73774	5.33673	8.53763	8.84898	9.90714	10.9075	9.29377	13.7562	12.2148	10.9508	-4.55146	-1.66475	-1.68221	2.91087	-0.35403	-0.14719	-0.411023	0.149447	-0.781822	4.70439	4.4894	8.77677	8.65635	9.85859	10.0841	9.78116	13.5579	12.1273	10.4191	-5.22679	-1.59918	-1.52746	2.23763	-0.333571	-0.433682	-0.14511	-0.0168505	-1.01227	5.75576	5.03861	8.7513	8.36819	10.0064	10.3443	9.53849	13.1844	12.3854	10.8039	-4.85923	-1.79664	-1.70802	2.54594	-0.0923099	-0.821887	-0.0481964	-0.0668832	-1.00991	5.9038	4.9746	8.69456	8.74788	10.1201	10.4511	10.2858	13.1239	11.9934	11.5771	-5.4282	-1.79629	-2.14444	3.45897	-0.212084	-0.796665	-0.364224	0.253457	-3.500104e+01	1.674443e+02	1.324433e+02
