iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
149600	-0.816963	7.23602	6.30649	8.71923	10.9939	12.6682	9.4159	8.84829	-4.95826	-1.81897	-1.84801	0.666704	0.119933	0.0673025	0.0825076	0.248516	0.57526	0.199034	0.327592	0.0904011	0.147716	0.104506	0.0632462	0.0338609	0.0185773	-0.711596	7.37291	6.96814	8.6421	10.4592	11.7707	9.35268	9.69368	-4.53138	-2.20471	-2.09353	-0.911286	6.95427	6.4068	8.82905	10.7773	13.0332	9.41924	8.24194	-5.19527	-1.99768	-1.89597	-1.32143	7.04895	6.37013	8.69259	11.1052	12.8107	9.42754	8.93752	-4.76048	-1.93988	-1.61405	-0.523314	7.33088	6.12354	8.97588	9.41156	11.3811	9.28027	9.18072	-4.4588	-1.56896	-2.24785	-1.08993	7.04928	6.4846	8.70793	11.3274	12.9705	9.16858	7.95035	-4.99963	-1.97495	-1.82907	-1.6739	7.21394	6.31377	8.6574	10.9927	12.9306	9.76941	9.66721	-5.36408	-1.80577	-1.98285	-1.32226	7.31115	6.37874	8.61771	10.2743	12.8369	8.66481	9.73637	-4.95834	-1.70544	-1.85793	-0.818585	7.4503	5.87817	8.88207	10.328	12.5965	9.42874	8.44301	-5.04514	-2.02008	-2.6349	-4.083963e+01	6.746835e+01	2.662872e+01
149760	-0.86548	7.02289	6.28347	8.60684	10.194	12.2841	10.8859	10.7361	-5.00052	-2.03184	-2.19266	0.209443	0.0698122	0.244995	0.0782087	0.292794	0.169472	0.0415902	0.134064	0.385554	0.0518366	0.0882556	0.0630404	0.0327145	0.0164847	-0.492734	7.47177	6.95825	8.63237	10.4181	12.3341	10.7555	10.3369	-5.64317	-2.15625	-2.103	-1.51605	6.67747	6.05083	8.79091	10.3174	12.6997	10.6765	10.0334	-5.39589	-2.07618	-1.96512	-1.43751	6.89313	6.02342	8.59699	11.0009	12.602	10.6087	11.1422	-5.22532	-2.08878	-1.73125	-0.520499	7.56215	5.98867	8.863	9.42302	11.7375	11.1532	10.7622	-4.88834	-1.69005	-2.49964	-1.23351	6.92985	6.32816	8.68381	10.9954	12.3661	10.6295	10.3227	-5.99094	-1.86734	-1.74569	-1.20408	6.81004	5.96056	8.49327	10.9827	12.8448	10.8723	10.7286	-4.44902	-1.9764	-1.93265	-0.953731	7.15324	6.19619	8.75149	9.98172	12.8135	10.8982	11.0085	-4.08733	-1.55427	-2.04238	-1.05378	6.98211	5.37822	8.65123	10.0619	13.1184	11.0561	10.1254	-4.89195	-1.8572	-2.66154	-3.337433e+01	6.691094e+01	3.353660e+01
149920	-1.32505	6.99499	6.42967	8.42832	10.5048	12.2472	11.1225	11.1974	-3.93892	-2.12589	-1.947	0.220739	0.162219	0.096999	0.0749588	0.348712	0.199189	0.155854	0.21427	0.328995	0.180239	0.17531	0.0754013	0.0322836	0.0138808	-0.685571	7.41322	7.04491	8.58416	10.5398	11.7184	11.8466	10.999	-3.94906	-2.32498	-2.12159	-0.799816	6.93897	6.26504	8.88701	11.2108	12.6043	11.0209	10.7073	-4.75647	-2.06104	-2.03808	-1.64019	7.16194	6.30423	8.66857	10.8593	12.3049	10.3135	11.7015	-4.41974	-2.08659	-1.66213	-0.492532	7.49161	6.09804	8.9603	9.45577	11.7939	10.7116	9.82801	-4.4189	-1.63697	-2.51712	-1.65116	7.02925	6.35517	8.5918	10.7463	12.302	10.4992	10.3507	-3.81797	-1.99963	-1.77752	-0.937899	6.69926	6.09661	8.58253	11.3189	12.2767	11.0478	11.9063	-4.59467	-1.96163	-1.75294	-1.56731	7.26532	6.18882	8.58772	9.86412	11.9861	11.3399	10.7964	-3.58761	-1.73803	-2.08392	-0.671289	6.80573	5.5833	8.47238	10.5163	12.32	11.3099	10.7121	-4.59478	-2.04608	-2.20212	-5.097419e+01	6.812529e+01	1.715110e+01
150080	-0.947205	7.09883	6.02652	8.91128	9.94607	12.0897	10.3887	11.3801	-5.30296	-1.82092	-1.98909	0.481885	0.145942	0.145369	0.142657	0.25023	0.175937	0.0494959	0.125733	0.105603	0.0518455	0.0557491	0.0650865	0.0438218	0.0131037	-1.14925	6.9383	6.36703	8.4268	10.3516	11.9558	10.6639	11.6598	-5.36729	-2.31687	-2.0263	-1.2975	6.74881	6.01833	8.98488	10.0485	12.5068	10.508	11.3271	-5.41402	-1.88159	-2.10721	-1.46219	7.05631	6.32912	8.66988	10.8141	12.0546	10.3904	11.2584	-5.61257	-1.94014	-1.54023	-0.462661	7.38403	5.89672	8.92062	9.33726	11.8544	10.3027	11.6675	-5.30798	-1.70667	-2.49669	-1.23674	7.15162	6.46924	8.75611	11.1991	12.5899	10.5355	11.1854	-5.29909	-1.69263	-1.82533	-1.23617	7.10689	6.37366	8.77657	10.7514	12.7266	10.3064	11.5959	-5.24199	-1.74101	-1.93129	-1.35929	6.8763	6.02041	8.66983	9.78623	12.2313	10.615	10.9766	-5.10991	-1.61086	-1.8911	-0.818161	6.98493	5.51962	8.80357	10.1572	11.9735	10.4842	11.5714	-5.80232	-1.86706	-2.51782	-1.943599e+01	6.360159e+01	4.416560e+01
150240	-1.27936	7.12778	6.28593	8.68906	10.8838	12.1704	10.9704	11.4352	-5.93307	-1.95422	-1.83815	0.178395	0.153241	0.234686	0.111948	0.19478	0.143366	0.19064	0.0844945	0.237227	0.0765909	0.0945491	0.0609277	0.0376776	0.0140764	-1.04632	6.57308	6.18055	8.44394	10.4037	11.7978	10.9035	11.7873	-5.9864	-2.42254	-1.93839	-1.5507	6.82138	6.23082	8.87141	10.1319	11.5673	11.7954	12.1865	-5.40006	-1.90229	-2.05673	-1.50275	6.68211	6.04293	8.66356	10.7807	12.3364	10.7048	11.2762	-5.94349	-1.97029	-1.4657	-0.467258	7.1904	5.94218	8.9664	9.47577	11.3008	10.7909	11.514	-5.67046	-1.70121	-2.35989	-1.2536	7.05816	6.38734	8.74713	10.829	12.8413	11.4651	11.6117	-5.74521	-2.02701	-1.85733	-0.619036	6.90294	6.39012	8.6489	11.0344	12.5943	10.7959	11.3301	-5.24423	-1.9562	-1.6568	-1.23397	7.17138	6.14529	8.67017	10.369	12.864	11.0652	11.6295	-5.84455	-1.56355	-1.99109	-1.04503	6.7511	5.41124	8.70543	10.1319	12.5858	11.5165	11.5238	-5.73204	-2.05959	-2.45036	-3.300032e+01	6.643013e+01	3.342981e+01
150400	-1.00405	6.70379	6.06651	8.70999	11.1696	14.3484	12.8472	11.674	-5.3738	-1.86657	-1.91621	0.105228	0.0822508	0.0866108	0.0735731	0.432813	1.11549	0.051588	0.168425	0.148003	0.104357	0.0554582	0.0752184	0.0364576	0.0117563	-0.729975	6.61247	6.28793	8.59954	10.6545	11.9538	12.9613	10.7219	-5.37809	-2.31937	-2.05391	-0.884325	6.84847	6.24798	8.78891	11.0692	12.9354	12.9652	11.6702	-5.23362	-2.12237	-1.94671	-1.05176	6.87206	6.0977	8.72468	11.3722	13.6794	12.8601	11.6516	-4.75756	-1.96248	-1.65759	-0.4612	7.39414	6.15154	8.90073	9.48194	11.2062	12.4117	11.97	-5.44935	-1.78205	-2.32248	-1.39676	6.89823	6.17366	8.62118	11.1102	14.3317	12.7459	10.9273	-5.1266	-1.97993	-1.77765	-1.27402	6.85445	6.04714	8.64108	10.7194	13.8076	12.7498	12.4297	-5.46302	-1.90183	-1.85454	-1.09522	6.7931	5.87436	8.62437	10.4689	14.8391	12.7336	11.901	-4.94978	-1.65586	-1.94949	-0.978819	6.51049	5.32934	8.4599	10.2773	14.2188	12.9434	11.6976	-4.44532	-1.91006	-2.30559	-3.277107e+01	7.388319e+01	4.111212e+01
150560	-0.730256	7.09179	6.33627	8.77614	10.3461	11.8667	12.0773	11.1362	-4.92208	-2.03175	-1.85195	0.782932	0.0555256	0.16356	0.0736456	0.116051	0.32308	0.10096	0.0994572	0.281549	0.100976	0.0860659	0.0939798	0.0318336	0.0121082	-0.585887	6.89477	6.48557	8.6908	10.1912	12.0256	12.4174	11.3096	-4.71707	-2.28443	-2.17272	-1.15555	7.11932	6.48756	8.8989	10.6623	12.2687	12.1303	10.8932	-4.76486	-2.02549	-2.05747	-1.42111	6.90936	6.2026	8.74281	10.8589	11.9627	12.2593	11.292	-5.78479	-2.08774	-1.65785	-0.579645	7.09255	5.923	8.77573	9.48539	11.1749	12.1262	11.1703	-5.35292	-1.76582	-2.06176	-1.84525	6.87897	6.09435	8.72138	10.5381	12.9476	12.5716	11.2858	-4.79078	-1.98996	-2.00844	-1.58901	6.90971	6.11476	8.5949	10.4177	11.8791	12.014	11.0448	-4.48149	-1.90537	-1.86385	-1.05263	6.823	6.07625	8.72261	10.4999	12.2824	11.9433	11.0346	-5.0436	-1.69515	-1.87576	-0.861405	6.44665	5.40245	8.70979	10.2485	11.9048	12.0649	11.0139	-5.20331	-1.98978	-2.33241	-2.194427e+01	6.067472e+01	3.873045e+01
150720	-1.21176	6.91565	6.09724	8.8224	10.5285	12.4604	11.6037	11.1811	-4.91686	-1.77807	-1.84013	0.232804	0.218321	0.152166	0.0948134	0.0818691	0.503983	0.0412561	0.198216	0.272589	0.049437	0.0798659	0.107818	0.0255612	0.0166935	-0.586315	6.88288	6.35939	8.72877	10.5022	12.5203	11.9285	11.0355	-4.69983	-2.18283	-2.23246	-1.27355	7.07543	6.36755	8.95349	10.2596	13.1699	11.4476	12.0258	-4.45092	-1.96422	-2.11343	-1.27058	7.16321	6.30718	8.89109	10.7887	13.0044	11.7928	10.9512	-5.37385	-1.84775	-1.75098	-0.501615	7.26912	6.14451	8.65233	9.60517	10.9286	11.796	10.6894	-4.27965	-1.78142	-2.00162	-1.54011	6.45848	5.8389	8.67849	10.6449	13.0875	11.6888	11.3736	-5.33813	-1.89089	-1.83644	-1.45262	7.31121	6.39275	8.60873	10.6464	12.1223	11.597	11.4015	-4.48578	-1.93401	-1.94222	-1.3666	6.9575	5.92124	8.54225	10.4838	13.184	11.4368	11.4768	-4.63996	-1.71207	-2.0008	-0.69601	7.17006	5.79993	8.69139	10.348	12.1959	11.5818	11.881	-5.12714	-1.98068	-2.43494	-2.820576e+01	6.869833e+01	4.049257e+01
150880	-1.74769	7.42002	6.17414	8.70016	10.4043	12.021	10.1775	11.842	-5.65596	-1.86865	-2.06647	0.93217	0.218867	0.085061	0.0748227	0.119626	0.219378	0.161615	0.0887918	0.120108	0.130972	0.0433091	0.0742536	0.0496597	0.0134517	-0.790065	6.72269	6.18415	8.78074	10.4148	11.3497	9.56118	11.4214	-5.42909	-2.23297	-2.26131	-0.863146	6.69677	6.10504	8.80553	10.8398	12.4533	10.0062	11.8395	-5.13047	-2.05568	-1.92513	-1.56415	7.14326	6.31493	8.73328	10.541	12.504	10.023	11.7963	-5.40402	-2.06328	-1.70944	-0.516381	7.17711	6.09851	9.03554	9.5983	11.1261	10.4873	12.2055	-5.36205	-1.74307	-2.18512	-2.07856	7.11566	6.21086	8.76882	10.2642	12.5419	10.5538	12.4489	-5.68443	-1.79386	-2.03958	-2.00545	6.99703	6.14842	8.72568	10.3069	12.1137	9.71955	11.5377	-5.54321	-1.81299	-1.96471	-1.82505	7.24237	6.30959	8.76497	10.0687	11.5935	9.40362	12.1818	-5.35595	-1.64366	-1.99683	-0.932238	7.31748	5.86864	8.82819	10.0897	11.8616	10.3101	12.3398	-5.94098	-1.85792	-2.47427	-2.607643e+01	5.306227e+01	2.698584e+01
151040	-1.18707	7.63384	6.30377	8.70153	10.655	12.1673	9.59686	11.3987	-4.99885	-2.02203	-1.93432	0.165754	1.00163	0.186581	0.0529208	0.278607	0.094938	0.126317	0.169124	0.136786	0.0996954	0.126848	0.0712577	0.0400807	0.0199508	-0.98555	6.88797	6.45033	8.4311	10.7402	11.9521	9.48644	10.6899	-5.27656	-2.35382	-1.9486	-1.11795	6.94697	6.34768	8.88468	10.7773	12.2061	10.1375	11.4537	-5.23302	-2.07357	-2.00883	-1.3423	7.02022	6.35359	8.77687	11.0883	12.1887	9.46221	11.2143	-5.09256	-2.03328	-1.58536	-0.464248	6.75579	5.3646	8.82582	9.61388	11.6338	10.3474	11.3907	-4.49085	-1.68917	-2.32962	-1.71446	7.01777	6.27304	8.74636	10.6355	12.6135	9.53077	11.4968	-5.02898	-1.85608	-1.93305	-0.84983	7.022	6.19037	8.77553	10.9146	12.1361	8.43315	11.4536	-4.61193	-1.78795	-1.91797	-1.45655	7.4675	6.47786	8.75199	10.0073	11.8308	9.92641	11.7555	-5.06651	-1.67643	-1.99567	-1.18464	7.883	6.07002	8.98115	10.1219	12.5356	9.5879	11.462	-5.26908	-1.91285	-2.89714	-3.626972e+01	6.650851e+01	3.023879e+01
151200	-0.76858	6.90736	6.10017	8.6125	10.6438	12.5537	10.4367	9.93276	-5.74202	-1.8826	-1.93735	0.195428	0.0732529	0.135142	0.13287	0.194048	0.188389	0.0614427	0.681828	0.341492	0.0750908	0.128896	0.079654	0.0595813	0.0186678	-0.651556	6.83619	6.34922	8.41493	10.6182	11.8417	10.285	11.4884	-5.46857	-2.37133	-1.94511	-1.00307	6.73392	6.10985	8.85344	11.151	12.4876	10.6219	11.6476	-4.93188	-2.12766	-1.9669	-1.25366	6.55007	6.03558	8.49176	11.4138	12.5012	10.2484	9.44606	-5.55012	-2.27139	-1.20656	-0.465028	6.98887	5.6553	8.80764	9.6844	11.4358	10.6189	9.05059	-4.96164	-1.78953	-2.20678	-1.35679	7.25672	6.38041	8.7814	10.8996	12.6428	10.3359	10.8944	-5.88267	-1.94343	-1.95142	-1.19058	6.89552	6.11264	8.48591	10.5503	13.1672	10.3829	9.59557	-5.64457	-1.93376	-1.77508	-1.09093	7.08077	6.23105	8.51705	10.5252	12.9966	10.808	9.69739	-5.61747	-1.63731	-1.81015	-0.817549	7.11017	5.70509	8.63404	10.3267	12.7295	10.5428	10.5448	-5.6337	-1.93822	-2.48616	-3.246736e+01	5.507019e+01	2.260283e+01
151360	-0.913544	6.90657	6.14028	8.74247	10.3135	12.6009	10.2731	10.7457	-5.56702	-1.96632	-1.92467	0.14592	0.159751	0.204457	0.0810593	0.285792	0.557083	0.248007	0.0697059	0.0949538	0.129678	0.151801	0.0667705	0.0264687	0.0105132	-0.82644	6.66145	6.21259	8.83961	10.1757	12.0178	9.91603	11.1566	-5.54771	-2.12485	-2.2376	-0.792911	7.08001	6.51554	9.08048	10.3671	13.3253	10.3029	11.0771	-5.98695	-1.95543	-2.08325	-1.30256	6.82189	6.02637	8.7541	11.0361	13.014	10.7673	10.702	-5.7572	-1.9183	-1.61912	-0.483388	7.47178	6.16406	9.07497	9.35452	11.4449	10.201	10.9405	-5.53398	-1.55395	-2.42155	-1.06254	7.15864	6.50036	8.72617	11.1921	13.1757	10.2005	10.436	-5.54948	-1.91241	-1.76189	-1.64475	6.76915	6.06217	8.79727	10.3807	12.0157	10.0029	10.9099	-5.64977	-1.73968	-1.91776	-1.1698	7.05198	6.14457	8.62824	10.2524	13.465	10.1266	10.981	-5.89045	-1.58447	-1.88425	-0.940993	7.52567	5.74972	8.81431	10.1029	13.2005	9.93024	11.2069	-5.8089	-1.86942	-2.82679	-2.936185e+01	7.799729e+01	4.863544e+01
151520	-1.06482	6.85861	5.8935	8.62098	10.4699	12.2708	10.4411	10.8613	-5.68696	-1.83109	-2.02434	0.52735	0.0655152	0.126477	0.0426195	0.281354	0.196545	0.114687	0.327037	0.133262	0.0790582	0.103763	0.0728315	0.0317581	0.0157283	-0.676572	6.71342	6.29835	8.68824	10.6188	12.7115	10.3971	11.2184	-5.99274	-2.27886	-2.06433	-1.47429	6.59375	5.94213	8.90775	 10.4	11.7796	10.4089	10.4644	-5.35691	-1.93162	-2.02566	-1.35067	7.08193	6.24314	8.50869	11.44	12.5595	10.6035	10.5133	-5.68188	-1.86505	-1.48443	-0.45659	6.82169	5.44564	8.80197	9.40382	11.6061	10.6005	11.5304	-5.48886	-1.69899	-2.33346	-1.49457	6.80832	6.09879	8.84576	10.6355	12.6799	10.6066	11.136	-5.95269	-1.85513	-1.91972	-1.69918	 6.74	5.95742	8.69209	10.1166	11.9057	10.6849	9.38486	-5.47772	-1.75973	-1.91184	-1.12152	6.89771	6.05067	8.70643	10.2438	12.1565	11.0826	9.99426	-5.75899	-1.66194	-1.91416	-0.466259	7.18206	5.69596	8.70371	10.7518	12.5235	10.4291	9.80854	-5.27682	-1.87512	-2.4891	-2.456363e+01	6.676152e+01	4.219789e+01
151680	-1.04613	6.68776	6.18632	8.50446	10.5768	12.0641	10.8726	12.9055	-4.60333	-2.08697	-2.27451	0.546467	0.0716515	0.229106	0.119913	0.160241	0.144192	0.0989628	0.203954	0.357223	0.0665477	0.157895	0.075418	0.0328101	0.0163976	-0.525946	6.69914	6.16995	8.65427	10.5566	11.9457	10.8731	12.506	-4.20372	-2.15405	-2.18481	-1.30463	6.7736	6.12728	8.6188	10.773	12.4494	10.2265	12.5302	-4.18002	-2.1421	-1.90196	-1.6161	6.76695	6.03148	8.65866	11.0429	11.9275	10.6784	12.8507	-4.16775	-2.16656	-1.67886	-0.471007	6.67903	5.30762	8.69017	9.75211	11.6571	10.7355	12.5659	-3.07208	-1.91947	-2.35355	-1.59256	6.35783	5.81761	8.54373	10.8605	12.2153	10.8666	12.6326	-4.5724	-1.99131	-1.71919	-1.93116	6.91499	6.12001	8.51561	10.4912	12.1419	11.1216	12.9869	-4.92422	-1.89784	-1.84189	-1.84561	7.04714	6.04596	8.49854	10.2242	12.0366	10.9696	12.96	-4.35483	-1.64258	-1.9369	-0.595894	6.57824	5.36476	8.46248	10.6742	12.0283	10.4912	12.7649	-3.38537	-2.15986	-2.40359	-2.482094e+01	6.422166e+01	3.940072e+01
151840	-0.857835	6.64494	5.59872	8.83786	10.6794	12.8071	12.5007	12.722	-5.4311	-1.63435	-1.95757	0.137674	0.152351	0.135165	0.0796426	0.421328	0.441701	0.258704	0.0678134	0.29152	0.073	0.0754925	0.085888	0.0348674	0.020289	-0.491766	6.68451	6.26731	8.68497	10.6512	12.9279	11.4576	12.5875	-5.09268	-2.10799	-2.05172	-0.950175	6.40077	5.72864	9.01836	10.3429	13.5284	12.345	12.3458	-4.9306	-1.96277	-2.11992	-1.60784	6.43561	5.56668	8.78465	10.6361	13.5023	11.7936	12.6413	-5.88006	-1.91262	-1.74257	-0.461161	6.96538	5.76511	8.89611	9.45213	11.2048	11.5239	12.4725	-5.51959	-1.66008	-2.13593	-1.21594	6.43427	5.8966	8.59292	11.2258	13.8409	12.292	12.96	-5.55825	-2.00444	-1.76506	-1.9607	6.57935	5.73864	8.61852	10.4815	13.2448	12.2112	12.6461	-5.73357	-1.86181	-1.81209	-1.00408	6.40199	5.50892	8.64702	10.2742	13.2546	12.5922	12.4559	-5.78108	-1.64811	-1.81103	-0.50992	6.51522	5.45509	8.53286	10.5447	12.8393	12.5338	12.2673	-5.21175	-2.0386	-2.19056	-3.491772e+01	6.275004e+01	2.783233e+01
152000	-1.01613	6.23762	5.50049	8.83714	10.0254	12.4845	12.8812	12.4223	-5.98225	-1.89911	-1.98852	0.202871	0.0967287	0.0598647	0.0756653	0.343454	0.354193	0.0701173	0.167351	0.175847	0.123825	0.0740704	0.0801093	0.0293848	0.0149467	-0.457187	5.74175	5.31677	8.79235	10.5788	12.7157	12.6009	12.9995	-5.59471	-2.25993	-2.316	-1.03973	6.20174	5.71278	8.81574	10.698	12.1094	12.8862	12.3834	-5.86159	-2.06505	-1.93234	-1.34052	6.18518	5.48235	9.01112	10.5443	13.2017	12.7141	12.437	-5.78027	-1.67453	-1.8731	-0.557681	6.77575	5.48902	8.7852	9.54449	11.1038	12.6339	12.6524	-5.33878	-1.65268	-2.24134	-1.30902	6.31172	5.7507	8.75843	10.5367	12.5733	12.3123	11.3802	-5.29765	-1.89615	-1.82235	-1.54788	6.24526	5.45524	8.60995	10.3362	12.4772	12.9054	11.904	-5.61898	-1.90767	-1.85941	-1.37165	6.32938	5.42167	8.72316	10.3626	12.0602	12.4563	12.0432	-5.94299	-1.55738	-1.96745	-0.979069	6.42156	5.26231	8.65228	10.0862	12.9563	12.606	12.2932	-5.79675	-2.01575	-2.3344	-1.358415e+01	5.529840e+01	4.171425e+01
152160	-1.10459	6.08279	5.57138	8.64439	10.1844	12.7763	12.4007	12.3594	-5.84681	-2.00465	-2.12965	0.105208	0.244082	0.180579	0.135037	0.276765	0.752804	0.0871725	0.0669567	0.0738608	0.0496863	0.0776777	0.0957309	0.0362742	0.0111237	-0.591953	5.83521	5.4127	8.92809	10.3814	12.6353	12.7922	12.2214	-5.95134	-2.05988	-2.28941	-1.12528	6.44718	5.88068	8.85599	10.5632	12.937	12.242	12.5678	-5.91372	-2.11162	-1.95857	-1.45484	6.24134	5.54662	8.8612	10.7889	13.5366	12.7005	11.951	-5.60793	-2.0475	-1.7917	-0.459046	6.6258	5.31194	8.80499	9.5207	11.4855	12.5567	12.4671	-5.46554	-1.82011	-2.36832	-1.43848	6.28505	5.71926	8.75809	10.7629	13.0271	12.2026	12.3547	-5.65202	-1.84307	-1.81668	-1.26543	6.4174	5.59869	8.68743	10.5269	13.3954	12.685	11.9907	-5.66243	-2.046	-1.95538	-0.948525	6.83607	6.09254	8.45028	10.7985	12.9309	12.4303	12.4827	-5.56187	-1.69737	-1.68168	-0.86366	6.27332	5.1462	8.64878	10.0607	13.9746	12.4419	12.6433	-5.57026	-2.05387	-2.39454	-1.984134e+01	5.929683e+01	3.945548e+01
152320	-1.18452	6.18689	5.42824	8.70452	10.4304	12.5416	12.8791	12.6969	-5.97746	-2.01704	-1.97418	0.675027	0.159024	0.138184	0.064488	0.327983	0.376957	0.0548583	0.188867	0.41506	0.0432635	0.141061	0.0562624	0.0448967	0.0169746	-0.801418	5.89186	5.46947	8.49132	10.2937	12.1733	12.946	12.5679	-5.44172	-2.27809	-2.10666	-0.94063	6.79171	6.16738	8.82014	10.6667	11.8631	12.7947	12.9192	-5.56927	-2.08246	-1.9219	-1.33151	6.6079	5.69923	8.73323	11.054	13.2492	12.5692	11.8668	-5.9336	-1.78775	-1.6631	-0.495759	6.53399	5.33529	8.9505	9.30617	11.3793	12.9548	12.7742	-5.28316	-1.82405	-2.28772	-1.22037	6.55964	6.2489	8.7169	11.091	12.376	12.8115	12.3381	-5.48357	-1.92951	-1.64155	-1.75174	6.26448	5.58538	8.63734	10.4515	13.7257	12.9441	11.551	-5.89884	-1.82738	-1.79966	-1.81017	6.40343	5.53737	8.68624	9.80829	13.0687	12.369	12.4876	-5.60719	-1.6646	-1.97383	-0.461942	6.36293	5.22153	8.52557	10.6241	12.592	12.4479	12.8051	-4.26056	-2.06885	-2.27952	-3.670841e+01	6.324279e+01	2.653438e+01
152480	-0.560278	6.25346	5.60794	8.94197	10.7849	12.7402	12.2478	10.9928	-5.15625	-1.81722	-1.66568	0.308271	0.0888023	0.183694	0.12241	0.186941	0.58047	0.124946	0.0639673	0.147358	0.0487365	0.0893547	0.06261	0.0367403	0.0102867	-0.465041	6.22884	5.76964	8.72172	10.401	12.1235	11.9555	10.8182	-5.30039	-2.08002	-2.17321	-1.03891	6.61533	5.97141	8.75485	10.7084	12.6713	12.6088	11.2253	-5.64163	-2.00321	-1.95577	-1.79641	6.55169	5.80155	8.7188	10.5107	12.1416	11.8568	11.0058	-5.1868	-2.01037	-1.62724	-0.457533	6.44483	5.267	8.9025	9.64452	11.6476	12.4716	11.0119	-5.46438	-1.62671	-2.18466	-1.14463	6.52136	5.8575	8.752	10.718	13.9447	12.1267	11.4346	-5.28708	-2.03316	-1.88146	-1.37598	6.59582	5.6767	8.68025	10.5275	13.063	12.8422	11.2236	-5.23927	-1.73429	-1.99356	-0.991862	6.08685	5.41104	8.52077	10.4902	13.2376	11.6903	10.6721	-4.69502	-1.81639	-1.76465	-1.06715	6.00252	5.16134	8.64869	9.99275	13.281	12.1213	11.153	-5.34461	-1.89576	-2.19959	-2.949215e+01	6.082863e+01	3.133648e+01
