iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
143840	-0.269037	6.70466	5.5321	9.05113	8.69161	10.3049	10.8275	9.82605	14.0843	11.2885	9.94832	-3.27182	-2.01679	-1.98971	2.72691	-0.151502	-0.00430983	0.0406964	-0.186159	0.285061	0.03751	0.137182	0.183397	0.160276	0.337758	0.0936953	2.19158	0.344553	0.136782	0.0542369	0.0618484	0.111729	0.062525	2.18614	0.14294	0.137148	0.07784	0.163406	0.0172861	0.0147528	0.0109902	-0.192813	6.64666	5.59181	9.17092	9.00686	10.2526	10.4133	9.17484	14.0445	10.9283	9.66115	-3.242	-1.48671	-1.83602	3.74844	-0.80754	0.00955413	0.27908	0.290905	-0.223711	6.69512	5.61946	8.92418	8.74791	9.94516	10.4064	10.5412	14.6376	11.2934	10.1701	-3.0148	-1.93785	-2.06037	1.95527	-0.30633	-0.0052459	0.0655672	-0.610682	-0.645434	6.56157	5.02956	8.76961	8.37837	10.4351	10.8503	9.909	13.8857	11.7751	9.69372	-3.35526	-1.70547	-1.86891	1.88895	-0.450996	-0.13423	0.0786778	-0.0549992	-0.0238937	6.90186	5.83975	8.87304	8.55983	9.7054	11.0204	9.89034	13.3631	11.8827	9.57423	-3.14334	-2.10813	-1.94764	3.72492	-0.0268346	-0.243405	-0.138642	0.131692	-0.56852	6.76779	5.54099	9.17615	8.76709	10.0687	10.7794	10.08	13.3648	11.1766	9.65536	-3.49568	-1.77408	-1.87657	2.17507	-0.282339	0.00317177	0.200055	-0.271581	-0.699297	6.548	5.45643	9.06012	8.73871	10.2482	10.8185	9.68403	13.0894	11.1324	9.93745	-3.33813	-1.86882	-2.07389	2.0071	-0.175732	-0.317316	-0.161186	-0.538751	-1.08512	6.63238	5.5199	9.09803	8.39062	10.3099	10.7308	9.45248	13.996	11.6199	10.2562	-3.41292	-1.87258	-1.71715	2.78006	-0.199858	0.040605	0.0949285	-0.114453	-0.680038	6.48821	5.29939	9.23396	8.44722	10.3742	10.7552	8.98996	13.9108	10.9495	9.98701	-3.73012	-2.15586	-1.9431	2.79953	-0.188294	-1.00213	0.292676	0.338025	-2.477419e+01	1.627242e+02	1.379500e+02
144000	-0.78285	6.54358	5.46804	9.31757	8.60046	9.82904	10.4674	10.4025	12.8577	10.13	8.17014	-3.48626	-1.96343	-1.78343	2.47277	-0.205667	-0.120999	0.150447	-0.026541	0.203806	0.0904234	0.108859	0.200602	0.0582978	0.0498765	0.0850148	0.796969	0.0926857	1.31077	0.288557	0.170202	0.063981	0.0797472	0.773973	0.0963011	0.241907	0.159081	0.0860312	0.0119577	0.0183969	0.0122514	-0.000380634	6.58977	5.77611	9.33807	8.81195	9.59136	10.2132	9.78077	12.7596	9.25612	7.57574	-3.47883	-1.71471	-1.51144	3.70656	-0.770089	-1.2586	0.424572	0.498531	-0.26928	6.56844	5.14349	9.26729	8.75669	10.3306	10.4615	10.3798	12.8896	10.2192	8.168	-3.45219	-1.88539	-2.03697	1.94968	-0.302898	-0.448076	0.524011	-0.258232	-0.401412	6.61592	5.48643	9.13514	8.53323	9.81884	10.7707	10.3389	13.0206	10.3022	7.35879	-3.46164	-1.98387	-1.62978	1.78591	-0.390732	-0.131186	-0.140672	0.252667	-0.00335529	6.73711	5.46346	9.0486	8.60841	9.37091	10.3987	10.0515	13.0459	9.64778	8.18743	-4.05751	-1.91845	-1.95908	3.68052	-0.0467329	-0.223176	0.215317	0.179176	-0.834832	6.71515	6.09002	9.08647	8.80757	9.72515	10.7464	9.90126	12.844	10.9635	8.24201	-4.5177	-1.98399	-1.68676	2.36459	-0.108671	-0.591165	-0.157504	-0.214169	-1.02416	6.4924	5.57005	9.30452	8.56631	9.27722	10.6272	9.92727	13.2283	9.83926	8.13817	-3.64578	-2.00807	-1.57248	2.70502	-0.224634	-0.137702	0.180936	-0.217172	-1.05893	6.34418	5.20542	9.1759	8.46018	9.92082	10.1701	9.83585	13.3019	12.2471	8.12449	-2.8341	-1.84876	-1.83404	2.69004	-0.241913	0.108194	0.171646	-0.183417	-0.806299	6.39274	5.33224	9.28259	8.74643	9.9134	10.5237	9.73598	12.4588	12.414	8.10918	-3.56561	-2.00674	-2.03868	3.18728	-0.244546	-0.828379	0.0164129	0.271394	-3.603188e+01	1.696424e+02	1.336105e+02
144160	-0.49063	6.45797	5.09391	9.20305	8.44581	9.29314	10.2968	10.3487	14.4804	12.8517	8.31091	-4.00854	-2.05025	-1.74896	2.50855	-0.207196	-0.438765	0.33375	-0.209921	0.134106	0.268755	0.0612572	0.130571	0.130197	0.239444	0.165234	0.25346	0.140992	0.186124	0.0741032	0.292095	0.0701202	0.0501442	0.914445	0.0455531	0.153603	0.28548	0.0874215	0.0178951	0.0233597	0.0122263	-0.0951101	6.31981	5.53123	9.11231	8.78298	9.65551	10.2817	10.5111	14.5023	12.8173	8.25771	-3.66587	-1.83819	-1.78479	3.02982	-0.557249	-0.387444	0.0117588	-0.22187	-0.510551	5.70174	4.70923	9.12446	8.59117	10.1846	10.5598	9.67167	14.6079	12.585	8.00725	-3.79112	-1.85655	-1.71675	2.69089	-0.358044	-0.34419	0.54675	0.327455	-0.701056	6.48863	4.58321	9.16783	8.15584	9.56941	10.1524	9.81239	14.4253	12.9623	8.07144	-3.64239	-1.92065	-1.89669	1.79104	-0.396793	-0.275457	0.49745	0.283531	-0.0135537	6.75416	5.22608	8.99156	8.48677	8.68105	9.66398	10.0328	14.2379	12.5891	7.8942	-3.81577	-1.94788	-2.1744	3.68278	-0.00167648	-0.315602	0.273445	-0.0741675	-0.440982	6.47927	5.35023	9.22422	8.47288	9.08104	10.2283	10.0134	14.3043	12.8594	8.42977	-3.91505	-1.82526	-1.54463	2.3659	-0.354479	-0.598843	0.485188	0.0425056	-0.621328	6.28801	5.26933	9.09457	8.47605	9.11465	9.93448	10.0618	14.9367	12.6933	8.22288	-3.88547	-1.98513	-1.81001	2.06424	-0.144714	-1.06563	0.0997138	-0.346998	-0.656544	6.7939	5.37523	9.04064	7.76488	9.33975	10.29	9.48522	14.7082	12.567	7.6632	-2.38704	-2.16905	-1.8962	2.14093	-0.226819	0.0757897	0.264069	-0.218168	-0.272118	5.58369	4.99886	9.05328	8.51036	10.1331	10.1464	10.4493	14.2581	12.8762	8.45247	-3.48253	-2.02986	-1.89525	2.13431	-0.305822	-0.0783764	-0.0287492	-0.112002	-2.703410e+01	1.616810e+02	1.346469e+02
144320	-0.122355	6.48781	5.31286	9.05504	8.38335	9.80005	10.3781	10.1145	13.2376	12.492	8.45924	-3.7931	-1.58026	-1.8422	2.44911	-0.486504	-1.11585	0.400508	0.370571	0.579736	0.234156	0.0585503	0.197394	0.0742151	0.0905093	0.334409	0.151313	0.144141	0.522292	0.238421	0.0391065	0.08037	0.152077	0.456854	0.153891	0.153938	0.106837	0.224387	0.0180556	0.0165565	0.0111206	-0.349145	6.81453	5.39147	9.01595	8.54811	9.70026	9.63867	9.93312	13.6362	12.4614	9.20493	-3.74592	-1.49954	-1.87743	3.4434	-0.807382	-0.919684	0.56939	0.512722	-0.344232	6.25722	5.37353	8.36064	8.40925	10.1859	10.5239	9.62331	13.1096	12.559	8.42054	-4.13254	-1.79227	-2.08763	2.17761	-0.274303	-1.14408	0.00216031	-0.11087	-0.481753	6.33469	4.82294	8.70987	8.33917	9.93125	10.1106	10.4415	13.3245	12.3494	7.82602	-3.77598	-1.3824	-1.58757	2.0094	-0.624262	-1.75689	0.345755	0.318974	-0.011009	6.72893	5.02505	9.18814	8.32915	9.5683	10.6097	9.56369	13.8141	11.7983	8.78294	-3.83155	-1.99785	-1.98859	3.75565	-0.00902431	-0.827334	0.611787	0.217998	-0.363061	6.21057	5.26135	9.04118	8.31315	10.0809	11.0406	10.2683	13.1875	11.8958	8.15584	-3.75834	-1.79741	-1.51626	2.05706	-0.337502	-0.855566	0.463484	0.0467389	-1.12572	6.59669	5.61523	8.69864	8.32367	9.49741	10.1135	10.1196	13.5054	11.3411	8.01359	-3.61348	-1.63678	-1.62088	3.02557	-0.401114	-1.39815	0.135179	0.322236	-1.17623	6.78648	5.50579	8.87184	8.01434	9.27839	9.73828	10.0512	12.8926	12.693	8.50009	-3.99816	-1.70482	-1.74498	2.58272	-0.155044	-1.40422	0.328201	0.188374	-0.571032	6.56826	5.37561	9.08108	8.42401	9.86718	9.90732	9.70812	12.6677	11.7686	7.39828	-3.54434	-1.76977	-1.90265	2.95761	-0.39306	-1.14341	0.486506	0.503867	-3.503005e+01	1.666438e+02	1.316138e+02
144480	-0.567121	6.51559	5.05812	9.06365	8.59392	9.86896	10.3611	10.2771	14.3993	10.5736	9.23221	-3.25569	-1.90956	-1.8481	3.22016	-0.407853	-1.25841	0.62156	0.0989424	0.147619	0.211006	0.224774	0.0830829	0.298948	0.0741026	0.116141	0.906727	0.200261	0.578757	0.181967	0.126784	0.0464655	0.14213	0.721148	0.0867701	0.932398	0.154154	0.0499779	0.0131894	0.0157653	0.0131289	-0.481253	6.33995	5.05066	8.8318	8.30281	9.87974	9.8779	9.31426	14.3771	11.5026	9.1664	-3.12399	-1.65876	-1.91168	3.34412	-0.692385	0.118949	0.355172	-0.146986	-0.700453	6.84861	5.43899	9.00685	8.69316	9.66902	9.81566	9.42003	14.6959	10.564	9.57323	-3.13955	-1.7236	-2.0277	2.52883	-0.414607	-0.309142	0.405544	0.161191	-0.54132	6.6345	4.87771	9.32632	8.6147	9.70763	10.4734	9.82806	13.4639	10.8617	8.79506	-3.57537	-1.83315	-1.89852	1.92758	-0.428189	-0.205697	0.273803	0.272579	-0.0104677	6.06047	4.68998	9.24376	8.90855	10.0724	11.111	10.0879	14.0167	9.6971	9.34798	-3.59136	-1.9225	-2.0912	3.67351	-0.0656192	-0.397565	0.174583	0.245128	-0.696941	6.65294	5.55639	8.98644	8.6872	9.76078	10.8379	9.27545	14.3907	10.4017	10.1198	-3.23735	-1.75134	-1.842	2.60399	-0.339856	-0.58375	0.106164	-0.0763871	-0.687424	6.9472	5.45778	9.09941	8.22706	9.82101	10.5129	10.0464	14.3233	9.36621	9.22231	-2.93826	-1.686	-1.68572	2.65907	-0.452166	-1.74236	0.553679	0.358638	-0.966615	6.29867	4.88906	8.97532	8.29301	9.86957	10.2764	9.59905	14.8706	11.5039	9.67872	-3.08316	-1.72613	-1.96093	2.86443	-0.231565	-0.723856	0.294642	0.0657296	-0.312208	6.1461	5.01749	9.01609	8.05656	9.69342	10.1318	10.1552	14.6384	10.6291	9.12324	-3.06588	-2.02416	-1.95191	2.55382	-0.325294	0.112101	0.527196	-0.151397	-4.315062e+01	1.575978e+02	1.144472e+02
144640	-0.730723	6.23193	4.92967	9.1366	8.42815	9.68005	9.87499	9.90198	12.9837	12.1522	9.69859	-4.46816	-1.86428	-1.7548	2.81236	-0.302582	-0.231702	0.3259	-0.283007	0.170659	0.140696	0.244277	0.398486	0.172497	0.472882	0.037804	0.130342	0.0620964	0.116958	0.276102	0.456671	0.098232	0.176264	0.828487	0.135588	0.0476513	0.123187	0.280152	0.013411	0.0206089	0.0109953	-0.173842	6.02717	4.87449	9.09648	8.38311	9.52789	9.97997	9.9379	12.8975	12.0698	9.69727	-4.36618	-1.63787	-1.649	3.25055	-0.611974	-0.424662	0.485731	0.0440602	-0.229756	6.41348	5.47325	8.34993	8.06607	9.62406	9.99457	10.2082	13.1035	11.9826	10.3213	-4.56139	-2.12144	-1.87664	1.98403	-0.249151	0.0297169	0.173918	-0.507101	-0.68861	6.37784	4.7428	8.98277	8.46348	9.17611	9.5208	9.82776	12.9958	12.2992	10.0175	-5.57411	-1.65302	-1.85565	2.0061	-0.42606	0.121126	0.312839	0.0949477	-0.00301712	5.82732	4.89714	8.9869	8.77411	8.84591	10.0726	10.2768	12.6757	12.4842	10.2066	-3.68425	-1.89747	-1.92651	3.66437	-0.092093	-0.0570633	-0.0582723	0.253275	-0.669272	6.00105	5.04036	9.2612	8.30499	8.89979	10.0543	9.62458	13.0064	12.5589	10.0552	-4.01058	-1.9096	-1.38501	2.3872	-0.300018	-0.294061	0.597745	-0.238108	-1.01085	6.34169	5.48773	9.32274	8.7682	8.87062	9.53818	10.25	13.1558	12.6066	9.74773	-4.41505	-1.83482	-1.67002	2.63106	-0.218518	-0.3872	0.11499	-0.213366	-1.1616	6.24418	4.78199	8.84259	7.87951	10.1838	9.99778	9.82192	13.1339	12.6977	9.25467	-2.76392	-1.68694	-1.80769	2.27996	-0.334311	-0.616712	0.513137	0.23225	-0.464421	6.47915	4.96854	8.85471	8.29303	9.84844	9.85348	9.85039	12.7771	11.1653	9.90749	-5.39722	-1.72414	-2.07492	2.5994	-0.426309	-0.169746	0.446376	0.269652	-4.419603e+01	1.503095e+02	1.061135e+02
144800	-0.539719	6.1672	5.3161	8.92915	8.48765	9.68459	10.3129	10.0582	13.103	11.4635	10.4079	-4.64506	-1.90021	-1.78195	3.18195	-0.181424	-1.05089	0.375497	0.524772	0.126683	0.085039	0.121499	0.105472	0.0387495	0.198815	0.200754	0.252992	0.121649	0.20573	0.0640064	0.237351	0.110257	0.0724788	0.49313	0.111891	0.207967	0.105703	0.243101	0.014059	0.0196209	0.0105274	-0.113675	6.16759	5.07988	8.80011	8.26358	10.189	10.5318	10.4432	12.4363	11.0601	10.4322	-4.29441	-1.58573	-1.58131	3.26996	-0.771806	-1.66238	0.523901	0.565266	-0.720008	6.06576	5.00999	8.82788	8.36461	9.90349	10.4557	10.21	13.0451	11.0019	10.0025	-4.01809	-1.86235	-1.73623	2.79582	-0.352939	-1.11051	0.483882	0.38962	-0.726666	6.31858	4.85056	9.13908	8.608	9.46227	9.93965	10.0872	13.1689	11.4529	10.345	-5.13294	-1.64276	-1.63675	2.06659	-0.453435	-0.774044	0.278685	0.138276	-0.0529091	6.19244	5.13738	8.6348	8.40077	9.82869	10.4305	10.2114	12.6798	11.3204	10.4396	-5.0479	-1.86968	-1.8145	3.76425	-0.164707	-0.501764	0.146664	0.525271	-0.730243	6.0004	5.23693	8.81071	8.5586	9.33066	10.0514	9.9282	13.3399	12.2339	10.194	-4.80867	-1.80813	-1.77009	2.01775	-0.151449	-0.705938	-0.0280113	-0.538117	-0.847368	6.49138	5.18756	9.24497	8.50942	9.52756	10.0568	9.52016	12.9631	10.9336	10.0658	-4.46186	-1.72539	-1.75886	2.48275	-0.250047	-0.933105	0.403714	-0.0901583	-0.960523	5.44473	4.75943	9.2713	8.47267	9.63508	10.0322	9.7403	13.0357	12.2093	10.5752	-4.64385	-1.79085	-1.4797	2.53633	-0.163985	-1.1186	0.356512	0.0316441	-0.707391	6.28805	4.96368	9.04082	8.5452	9.02193	9.13672	9.16636	13.4721	11.7167	10.8224	-4.93175	-1.65309	-1.92078	2.86323	-0.465831	-0.356868	0.417607	0.576289	-2.519578e+01	1.725011e+02	1.473053e+02
144960	-0.776169	6.17048	5.0369	8.80859	8.16523	9.98865	10.2054	9.98142	12.6171	11.8957	10.7905	-4.03411	-1.618	-1.79282	2.82745	-0.191578	-0.506868	0.325411	0.461596	0.436659	0.139355	0.0662977	0.0566071	0.145584	0.202257	0.0976434	0.463327	0.375322	0.203134	0.122837	0.270177	0.105075	0.0733656	0.31486	0.0922994	0.0912009	0.0690432	0.102958	0.0180144	0.0195112	0.0112387	-0.191776	6.27464	5.24307	8.69113	8.44334	10.0948	10.0741	10.3964	12.1013	11.5131	10.7688	-3.08568	-1.6697	-1.82165	2.94185	-0.786793	-0.58612	0.19272	0.405337	-0.429505	6.44216	5.01167	8.92501	8.86145	10.3763	10.1374	9.68408	12.6105	12.4422	10.7074	-4.59446	-1.39234	-1.99655	2.66117	-0.603164	0.0356606	0.533222	0.174691	-0.549937	6.2691	4.63514	8.94564	8.38071	9.33621	9.6458	9.75706	12.6167	12.2111	11.3458	-3.57382	-1.5742	-1.71023	1.81178	-0.498451	-0.834476	0.250783	0.1896	-0.00362725	6.1299	5.02153	9.10315	8.64158	9.80606	10.8105	9.34768	12.1758	12.1625	10.8784	-4.60174	-1.90018	-1.82375	3.63454	-0.000373589	0.168531	0.201511	0.212152	-0.777924	6.11449	5.13259	8.45995	7.68053	9.55836	10.273	9.59129	13.3759	11.0035	10.849	-4.5874	-1.82244	-1.48338	2.43398	-0.344954	-0.100674	0.596574	0.0889944	-0.792693	6.70173	5.22653	8.96613	8.32122	9.77127	10.3316	8.99998	12.6997	11.5794	10.9892	-4.24471	-1.4743	-1.72738	2.8928	-0.391769	-0.375504	0.49761	0.145337	-0.996714	5.72728	4.82875	9.0989	8.37827	9.46872	9.97289	9.57819	13.1428	11.9734	10.2005	-3.79037	-1.72932	-1.51327	2.86037	-0.290496	-0.899054	0.311652	0.46093	-0.472123	6.21156	4.88988	8.87692	8.53269	9.69321	9.71878	9.57589	12.5349	11.8667	10.2557	-4.50285	-1.60249	-2.0003	2.92627	-0.48666	-0.0315206	0.353289	0.350053	-3.504739e+01	1.646793e+02	1.296319e+02
145120	-0.30462	6.05291	5.16827	8.98482	8.25746	10.2282	10.6924	10.3892	13.3758	9.98924	8.89721	-4.8745	-1.56404	-1.61504	2.7101	-0.328877	-0.942431	0.477937	0.303032	0.313252	0.285752	0.12691	0.108082	0.152038	0.213359	0.0626936	0.224415	0.17418	0.0606689	1.21153	0.0713422	0.0594485	0.0750515	0.292003	0.137368	0.857987	0.0537387	0.122841	0.0151552	0.0207045	0.0161024	-0.165793	6.36241	5.13534	8.90563	8.3834	10.2349	10.5856	9.55329	13.4741	10.055	10.4619	-4.52449	-1.61542	-1.79214	3.40289	-0.723425	-1.10832	0.484551	0.287685	-0.741856	5.88064	4.98265	8.90831	8.89639	10.1922	10.4571	9.64962	13.0299	10.2936	7.76834	-5.29569	-1.59241	-1.74314	3.10493	-0.485109	-0.483342	0.246222	0.460202	-0.637694	6.32227	4.76841	8.962	8.27582	10.479	11.0251	9.88635	13.9273	10.2161	10.4146	-4.93826	-1.78396	-1.59916	1.95303	-0.372414	-1.67563	0.415531	0.210145	-0.0558771	5.84721	4.48359	9.13042	8.5293	9.75283	10.7729	10.1792	13.2038	9.5398	8.89063	-4.61047	-1.86134	-1.8993	3.71879	-0.0436922	-1.09137	0.394675	0.428985	-0.959057	5.73712	4.93342	8.17118	7.81377	9.74671	10.5478	10.1761	13.4448	9.85614	9.1868	-5.3229	-1.61998	-1.42417	3.06102	-0.440292	-0.778752	0.378377	0.397016	-0.906661	6.3006	5.12914	8.82679	8.24249	10.4996	10.9172	10.1318	13.2443	10.0631	8.87957	-4.82335	-1.77193	-1.86836	2.42356	-0.24858	-1.28837	0.243793	0.102488	-1.41006	6.30222	5.10916	8.82018	8.35651	10.4108	10.4059	10.2949	13.0809	10.0902	9.37074	-4.96453	-1.52662	-1.74647	2.92096	-0.22693	-0.206332	0.277072	0.0671221	-0.505735	6.10397	5.13583	9.02538	8.48039	10.2303	10.1598	10.2894	13.1131	9.89993	7.72232	-5.43772	-1.59894	-1.66143	2.95141	-0.540021	-0.202783	0.579508	0.534466	-3.483731e+01	1.647401e+02	1.299028e+02
145280	-0.729137	6.47215	5.09561	9.11465	8.69878	9.97465	10.3413	10.2928	13.4481	9.10114	11.3782	-5.97088	-1.51876	-1.92633	2.67135	-0.0242086	-0.835405	0.559908	0.263352	0.139155	0.0560087	0.269348	0.166085	0.139408	0.0481207	0.141717	0.176408	0.299056	0.485963	0.219738	0.0455026	0.0487521	0.151279	0.577881	0.0934039	0.140991	0.109906	0.0546547	0.0121164	0.0152321	0.0116502	-0.31565	6.01208	5.1692	8.87967	8.67962	9.69812	10.2551	10.1637	13.0824	10.7655	11.8743	-5.62915	-1.58856	-1.66501	3.70243	-0.659989	-0.767187	0.118168	0.257707	-0.756019	6.20348	5.13212	8.68347	8.56033	10.1211	10.4384	10.1273	13.3511	9.23641	11.6296	-5.79944	-1.57317	-1.82612	3.132	-0.479686	-0.419777	0.430715	0.484416	-0.813842	6.48654	4.693	9.32478	8.80385	10.0749	10.4348	10.1278	13.7179	9.39924	10.9989	-5.86505	-1.36255	-1.69604	2.24479	-0.543604	-1.3226	0.4746	0.25763	-0.121376	6.4147	4.81736	9.07986	8.41275	10.0248	10.6773	10.5139	13.1909	8.34105	11.6732	-5.72384	-1.795	-1.9458	3.65633	-0.0431213	-0.960141	0.598878	0.382947	-0.823225	6.88853	5.72544	8.19508	8.10958	10.0228	10.6348	10.0266	14.1509	9.23515	11.1408	-5.75252	-1.46104	-1.83297	2.72824	-0.390067	-0.941313	0.246743	0.372	-0.672922	6.44203	4.89318	8.98767	8.4596	9.63744	9.70949	9.70158	13.1437	9.07312	11.3333	-5.87617	-1.52926	-1.91903	2.03311	-0.346249	-0.93366	0.552358	0.127411	-0.757921	6.29226	4.84638	8.71652	8.71501	10.3378	9.95372	9.98767	13.4946	9.26305	10.7185	-5.84462	-1.15828	-2.05636	2.33518	-0.456067	-0.642011	0.216694	0.328051	-0.638635	6.0397	5.03651	9.01168	8.43335	9.90681	10.2945	10.0599	14.0265	9.71392	11.3155	-5.95771	-1.69082	-1.77658	3.34102	-0.344657	-1.14899	0.382383	0.39271	-1.829372e+01	1.603757e+02	1.420819e+02
