iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
110880	-0.754837	7.09174	6.46751	8.74661	10.5341	12.1522	12.7344	12.045	-5.97275	-2.06182	-1.75815	0.749195	0.0813638	0.282476	0.0510799	0.261145	0.278144	0.157578	0.0657374	0.1728	0.104482	0.110438	0.0586427	0.0433325	0.0124859	-0.993932	6.67933	6.22698	8.46921	10.5843	11.2476	12.9548	12.0458	-5.75919	-2.28778	-1.96468	-1.95588	7.00213	6.4599	8.71229	10.6044	11.5323	12.6726	12.2929	-5.30152	-2.20423	-1.82459	-1.57221	7.51069	6.89307	8.55447	10.7448	11.8073	12.4743	12.0972	-5.39238	-2.11914	-1.42135	-0.51813	7.39408	6.21194	8.98052	9.49837	11.0815	12.6483	11.9745	-5.70466	-1.53387	-2.21863	-1.08243	6.59368	6.15601	8.77609	10.972	12.8882	12.0924	11.9117	-5.4788	-2.08738	-1.74365	-1.81485	7.3822	6.41497	8.68916	10.4253	13.0489	12.3607	11.7441	-5.80575	-1.87457	-2.03872	-1.1587	7.69023	6.77527	8.54886	10.9891	11.7325	12.9747	12.4894	-5.85429	-1.72605	-1.81604	-0.4612	7.44846	5.94407	8.63513	10.3335	12.6912	11.9409	11.9715	-5.28717	-1.90815	-2.44613	-3.385183e+01	6.215550e+01	2.830367e+01
111040	-0.813705	7.22947	6.38675	8.74238	10.333	12.2323	12.9193	11.6521	-5.27987	-2.03049	-2.09084	0.482608	0.0844914	0.110296	0.0473724	0.182432	0.140208	0.143764	0.135936	0.357855	0.139859	0.0864475	0.0698178	0.0379304	0.0120157	-0.655474	7.39973	6.87168	8.5838	10.2055	12.5565	12.9995	11.67	-4.76259	-2.45512	-2.10404	-1.01255	6.99651	6.33742	8.95862	10.7691	12.8398	12.711	12.3088	-5.55995	-1.97863	-2.03687	-1.63619	7.0094	6.26981	8.73238	10.5908	12.3113	12.5434	12.3718	-5.68215	-2.20361	-1.67718	-0.475393	7.61945	6.24717	8.84505	9.44529	11.6262	12.1573	12.1026	-5.0052	-1.74389	-2.24508	-1.70578	7.40393	6.69003	8.67847	10.7286	12.3885	12.9777	11.5339	-5.97852	-2.07441	-1.86218	-2.00046	7.39561	6.53854	8.62305	10.4228	12.4629	12.5374	11.4046	-4.45039	-1.8436	-1.96378	-1.49117	7.50636	6.53958	8.71466	10.1508	11.9662	12.6473	11.923	-5.2352	-1.53502	-1.97017	-1.04397	7.28986	5.81223	8.66887	10.2201	12.1432	12.5917	11.1175	-5.95905	-1.90731	-2.4822	-2.200841e+01	6.774305e+01	4.573464e+01
111200	-0.913889	7.3955	6.36617	8.9375	10.4931	12.2747	12.5324	12.0462	-5.1673	-1.71435	-2.0207	0.200626	0.18044	0.122049	0.059509	0.171693	0.0960449	0.121785	0.205088	0.127744	0.0722216	0.103864	0.11903	0.0352879	0.0252501	-0.62516	7.19087	6.76259	8.69474	10.4794	11.847	12.5788	11.0807	-5.27145	-2.26824	-2.09293	-1.24218	7.14141	6.58978	8.69544	10.9877	12.4307	12.351	11.7908	-4.77702	-2.10358	-1.85937	-1.28632	7.29956	6.45665	8.85174	11.0268	12.3477	12.8226	12.4504	-5.14394	-1.86901	-1.73121	-0.521949	7.25812	5.83487	8.79398	9.54739	11.5152	12.6847	11.547	-4.73314	-1.70343	-2.32115	-1.10004	7.1629	6.48582	8.91924	10.7488	12.572	12.5182	12.3719	-4.90719	-1.86594	-1.90377	-1.54353	7.40681	6.51068	8.68691	10.515	12.2646	12.3653	12.1014	-4.77789	-1.87718	-1.98303	-1.00772	7.5714	6.83347	8.60692	10.4719	12.3292	12.0591	11.3156	-4.74953	-1.77301	-1.79918	-0.964543	7.48688	5.82996	8.62252	9.98656	11.9653	12.3397	12.3438	-5.37033	-1.81616	-2.53562	-2.105797e+01	5.827122e+01	3.721325e+01
111360	-0.910519	7.15972	6.32328	8.51085	10.2882	12.6151	12.775	10.1664	-4.60221	-2.00846	-1.97936	0.220916	0.141618	0.0981534	0.0610993	0.364453	0.340976	0.491026	0.216496	0.107857	0.0834481	0.122501	0.0808367	0.0326422	0.0162286	-0.795139	6.78939	6.28536	8.56996	10.414	13.1506	12.9417	10.6327	-4.76538	-2.24284	-2.11252	-0.960024	6.44948	5.90991	8.82424	10.6773	12.7768	12.535	10.631	-4.9804	-2.12176	-1.94709	-1.14262	7.17215	6.37296	8.62536	11.1608	13.4259	12.2002	11.4628	-4.6953	-2.23126	-1.54769	-0.480762	7.51712	6.12047	8.75675	9.6678	11.4566	12.912	9.95902	-5.03076	-1.69558	-2.3494	-1.29313	6.96066	6.16027	8.8051	10.6839	13.6104	12.484	9.89554	-4.90162	-1.81196	-2.04148	-1.23456	7.18385	6.73215	8.29766	11.1108	11.8902	12.2067	9.46899	-4.37211	-2.2299	-1.47081	-1.32609	7.37384	6.39124	8.64628	10.0294	12.2809	12.2596	10.2066	-4.46676	-1.59191	-1.9373	-0.556063	7.18757	5.76821	8.73604	10.3244	11.8707	12.4722	9.68356	-4.27121	-2.11039	-2.60341	-3.794821e+01	6.290790e+01	2.495969e+01
111520	-0.921505	6.86049	6.02605	8.60397	10.5553	12.4934	12.3059	10.1658	-4.83688	-1.97735	-2.08049	0.77443	0.459955	0.109002	0.126065	0.0702842	0.143086	0.108736	0.220055	0.109125	0.070421	0.200042	0.0837196	0.0352932	0.0206815	-0.540046	6.19267	5.6772	8.68343	10.3194	12.3761	11.9558	10.3301	-5.0554	-2.21418	-2.19028	-0.829904	6.59398	6.0857	8.67108	10.7118	12.559	12.1094	8.67794	-4.96575	-2.07845	-1.80417	-1.13913	6.67241	5.9884	8.85925	10.7933	12.9169	12.7112	10.237	-5.29435	-2.04499	-1.62815	-0.462333	7.07776	5.75799	8.61801	9.73833	11.3747	12.3785	9.82259	-4.55681	-1.83022	-2.09544	-1.32237	6.6877	6.0181	8.92458	10.576	12.7855	12.3681	10.0893	-4.7457	-1.77673	-1.97055	-1.03906	6.88243	5.91636	8.70362	10.7931	12.798	12.859	10.4405	-5.07254	-1.81413	-2.03381	-1.9688	6.77242	5.87467	8.71702	10.0276	12.422	12.3106	10.46	-4.91726	-1.68188	-1.90612	-0.609388	7.68059	6.04988	8.71478	10.4871	12.5483	12.4059	10.5326	-4.62297	-1.91162	-2.75372	-3.175238e+01	5.640085e+01	2.464847e+01
111680	-0.843537	6.76452	5.76023	8.54038	10.5247	12.7736	12.5728	10.0958	-5.88417	-1.89009	-1.8361	0.13492	0.0776808	0.105754	0.0542313	0.265191	0.0900764	0.0934187	0.278785	0.124866	0.0739416	0.12098	0.0595085	0.0468943	0.012152	-0.55614	6.37515	5.91317	8.57996	11.0612	13.1805	12.937	10.4056	-5.80198	-2.1653	-2.05952	-1.02021	6.67654	6.00761	8.80703	10.7034	12.9978	12.6231	10.5637	-5.4369	-2.02556	-1.99336	-1.22643	6.27165	5.66923	8.73779	11.0713	12.4834	12.7011	9.92457	-5.6408	-1.82487	-1.57808	-0.508289	6.71802	5.39342	8.90119	9.24611	11.5191	12.5579	9.77451	-5.98493	-1.71817	-2.29037	-1.37422	6.77132	6.22937	8.68908	11.0468	12.6003	12.7248	10.3443	-5.63528	-2.13772	-1.74446	-1.01822	6.4748	 5.93	8.63353	10.8105	12.6981	12.1641	10.1723	-5.89904	-1.88635	-1.70211	-0.999825	6.7175	5.94219	8.48513	10.714	13.0339	12.1182	10.1536	-5.68715	-1.71896	-1.71919	-0.791201	6.55807	5.35834	8.57712	10.2069	12.8784	12.9594	8.56228	-5.6992	-1.86962	-2.31616	-1.863133e+01	7.205801e+01	5.342668e+01
111840	-2.02383	6.34309	5.71779	8.73093	10.1405	13.2724	12.3694	10.6304	-5.50423	-1.64652	-2.0009	4.04203	0.065101	0.265763	0.0762988	0.227967	0.372163	0.0781373	0.0557134	0.123892	0.0788193	0.131798	0.0687308	0.0326463	0.0215293	-0.801751	6.54233	5.92524	8.60893	10.51	14.0099	12.3663	10.285	-5.34244	-2.09145	-2.22749	-0.813234	6.50205	5.79651	8.96732	10.7032	13.1985	12.1842	10.4253	-5.27209	-1.91623	-2.18309	-1.35448	6.57714	5.73648	8.64315	10.9435	12.7463	12.468	10.2269	-5.16118	-1.89402	-1.70816	-0.467574	6.99942	5.50381	9.01028	9.27188	12.5237	12.2918	10.7182	-5.21298	-1.49853	-2.55863	-1.51893	6.5643	5.92514	8.8425	10.4344	14.4545	12.1686	10.1998	-5.38003	-1.89217	-2.05034	-1.64755	6.41592	5.62068	8.60866	10.607	13.6495	12.2042	10.3939	-5.864	-1.76975	-1.88201	-1.16905	6.38703	5.43037	8.71377	10.5198	12.683	12.2815	10.6848	-5.78596	-1.55592	-1.98256	-0.560746	6.49404	5.38442	8.61053	10.3692	12.4457	12.5555	10.5776	-5.82693	-1.96284	-2.17778	-3.240937e+01	6.019985e+01	2.779047e+01
112000	-1.02416	6.47135	5.70491	8.75877	10.5802	12.8984	12.2616	10.2367	-5.54781	-2.28089	-1.97348	0.0567759	0.106622	0.117264	0.0533745	0.246709	0.86677	0.162522	0.140045	0.104959	0.253181	0.0669654	0.0650162	0.027234	0.0143652	-0.657579	6.80863	6.36063	8.63381	10.6333	12.4026	11.7934	10.4561	-5.36838	-2.24395	-2.09642	-0.926819	6.13351	5.50914	8.81188	10.5437	13.7853	11.8378	10.338	-5.64515	-1.94832	-1.96633	-1.45135	6.42467	5.61832	8.61656	10.9944	13.1146	12.321	10.8736	-5.19178	-2.11524	-1.70625	-0.470555	6.49144	5.01562	8.76346	9.67253	11.74	12.9213	10.5984	-5.63514	-1.63549	-2.31293	-0.954646	6.67872	6.04849	8.87825	10.988	14.3855	12.744	9.76355	-5.40766	-1.75695	-1.95369	-1.15395	6.43986	5.67229	8.67652	10.5374	13.3555	12.5966	10.9288	-5.29356	-1.83564	-1.91366	-0.910348	6.61743	5.82528	8.5533	10.7737	13.6994	11.3923	9.75596	-5.45992	-1.67399	-1.80576	-0.838786	6.49217	5.30496	8.63925	10.1836	12.5739	12.2411	9.67244	-5.11722	-1.82914	-2.23999	-3.283975e+01	6.468291e+01	3.184316e+01
112160	-0.971752	6.56055	5.8571	8.79421	10.4391	12.6016	12.6563	11.3879	-5.08242	-1.81417	-1.92646	0.285512	0.157996	0.158792	0.19288	0.177078	0.404454	0.286962	0.0831128	0.298913	0.0729382	0.214691	0.0608229	0.0373486	0.0123513	-0.511344	6.00794	5.56639	8.45873	10.608	12.586	12.9533	11.7527	-5.32247	-2.34016	-2.02727	-0.788076	6.35357	5.72479	8.86287	10.4995	12.7757	12.4935	11.2683	-5.63925	-1.95002	-1.97289	-1.21881	6.60521	5.80018	8.72247	10.7494	12.8423	12.6258	10.7215	-5.64068	-1.96033	-1.7216	-0.473977	6.50914	5.22662	9.10811	9.20407	11.6151	12.031	11.2188	-5.80008	-1.68772	-2.49247	-1.33483	6.25967	5.7377	8.70001	11.1351	13.1555	12.676	11.2658	-3.54928	-1.93182	-1.83991	-1.33561	6.30128	5.77473	8.56045	10.9129	13.5188	12.563	11.1541	-5.9281	-1.82059	-1.63994	-1.51297	6.77287	5.90958	8.56166	10.5963	12.2038	12.8257	10.9369	-4.85099	-1.72683	-1.91557	-0.770854	7.17502	5.66158	8.59693	10.2994	11.905	12.9618	10.5705	-5.73625	-1.87001	-2.49994	-4.532071e+01	6.298575e+01	1.766505e+01
112320	-1.54352	6.42715	5.7652	8.73303	10.394	12.4906	11.6645	12.2849	-5.54114	-1.79576	-2.15834	0.184204	0.101067	0.0705585	0.0906764	0.135009	0.245913	0.107207	0.0829996	0.122081	0.143188	0.227326	0.0840595	0.0499273	0.0147029	-0.6797	5.94389	5.48979	8.75918	10.4467	12.2788	11.549	12.0056	-5.93283	-2.2173	-2.24039	-1.00426	6.44983	5.8381	8.84416	10.6588	12.2482	12.2121	12.1443	-5.85453	-1.93559	-1.93369	-1.36726	6.48999	5.78304	8.74093	10.8539	12.3129	11.1421	12.2876	-5.2833	-1.87632	-1.67358	-0.496642	6.53569	5.17625	9.02326	9.3673	11.9182	11.611	12.0198	-5.72112	-1.59828	-2.43696	-1.08744	6.37978	5.92671	8.68103	10.8687	12.9706	11.8104	12.6087	-5.22762	-1.90839	-1.6007	-1.5854	6.48256	5.79531	8.62386	10.3258	12.4119	11.543	11.6127	-5.18504	-1.74828	-1.81793	-1.57541	6.79706	5.91258	8.49459	10.6813	12.9443	11.6249	12.2886	-5.53935	-1.66996	-1.85767	-0.716637	6.82515	5.4604	8.79538	10.2428	13.0933	11.4283	12.8963	-5.53412	-1.86139	-2.49801	-2.469265e+01	6.419099e+01	3.949834e+01
112480	-1.03606	6.49705	5.80917	8.62079	10.227	12.7249	11.9804	12.2194	-5.27684	-1.87793	-1.8952	0.112206	0.234888	0.157023	0.0767892	0.534523	0.248657	0.170978	0.298385	0.115249	0.0485232	0.1473	0.0656446	0.0471066	0.0168142	-0.794041	5.96466	5.50214	8.79409	10.3019	12.3848	12.906	12.0539	-5.96979	-1.94256	-2.26983	-1.07841	6.42305	5.72272	8.74367	10.4278	12.6535	11.9097	11.7795	-5.81698	-1.96168	-1.91189	-1.07108	6.15123	5.74916	8.78774	11.0567	12.5237	12.3049	12.6835	-5.43265	-2.07357	-1.31759	-0.537021	7.06845	5.75202	8.95898	9.36149	11.4221	11.4366	11.83	-5.14757	-1.7689	-2.34256	-1.42767	6.87409	6.1374	8.642	11.1859	13.0307	12.4205	11.6619	-4.58807	-1.77573	-1.90376	-1.14656	6.33028	5.76632	8.42347	11.0345	12.6874	12.0564	11.9184	-5.48812	-1.97681	-1.59557	-1.70751	6.68131	5.69999	8.69999	10.0201	13.2302	11.8852	12.3885	-4.87097	-1.64624	-2.04811	-0.84944	7.8121	6.15589	8.77414	10.1841	12.3753	11.8175	11.9853	-5.20354	-1.86392	-2.70549	-3.951161e+01	5.837153e+01	1.885991e+01
112640	-1.72268	6.71866	5.897	8.88601	10.4332	12.1191	12.5259	12.8291	-5.81547	-1.88073	-2.12737	0.611391	0.0731054	0.0991387	0.112272	0.125299	0.143856	0.2656	0.348357	0.109269	0.113915	0.222394	0.0864985	0.0619105	0.0139073	-0.893473	6.89419	6.31304	8.8706	9.98419	12.1797	11.7507	12.2947	-5.80305	-2.14	-2.31075	-1.29227	6.73807	6.14401	8.81263	10.6021	11.8705	12.7345	12.2176	-5.65841	-1.99372	-1.99497	-1.4978	6.71826	6.02245	8.55542	11.0376	12.2642	12.0017	12.9749	-5.3186	-2.21354	-1.51191	-0.497778	7.29885	5.80446	8.90614	9.64112	11.8986	11.5269	12.9725	-5.20298	-1.71291	-2.44589	-1.37117	7.08519	6.47242	8.64714	10.8486	12.8389	12.2815	12.7708	-5.86046	-1.98694	-1.78723	-2.43791	6.21901	5.57026	8.48427	10.5767	12.7073	12.6074	12.2842	-5.81001	-1.94372	-1.72852	-2.18828	6.61723	5.78077	8.51224	10.0971	11.9853	12.7191	12.3003	-5.72172	-1.55809	-1.76543	-1.15582	7.63812	5.82115	8.76729	9.85321	12.7367	11.9673	12.8405	-5.74224	-1.90052	-2.89219	-3.781255e+01	6.304869e+01	2.523614e+01
112800	-0.478866	6.94809	5.76303	8.7917	10.471	13.237	12.7381	10.9685	-5.4481	-1.87032	-2.04586	0.286368	0.152952	0.210034	0.0693483	0.221473	0.798443	0.102104	0.138052	0.141061	0.100991	0.122223	0.091013	0.0388108	0.0130261	-0.67271	6.44171	5.98376	8.64738	10.2749	13.2944	12.905	10.1286	-5.56135	-2.32947	-2.08724	-0.787612	6.56522	6.05203	9.00981	10.6596	13.9571	12.2921	11.2939	-5.08484	-2.08497	-2.09725	-1.45527	6.64927	5.87731	8.71105	10.7295	12.8431	12.486	10.6842	-5.61454	-2.13833	-1.67359	-0.517592	7.36076	5.95286	8.94915	9.35987	11.7881	12.6179	10.6551	-5.44795	-1.64376	-2.40708	-1.18733	6.88846	6.30111	8.80708	11.0218	12.9063	12.8124	10.8904	-5.34167	-1.86954	-1.77064	-1.32141	6.76073	5.97615	8.69557	10.4667	13.4358	12.9267	11.0562	-5.31812	-1.81581	-1.92123	-1.5521	6.97143	5.9557	8.53238	10.2237	13.0915	12.9351	10.719	-5.33412	-1.70694	-1.93068	-0.758381	7.08951	5.54377	8.62812	10.4111	13.5057	12.5564	10.6077	-5.56664	-1.92717	-2.52224	-2.544682e+01	7.021114e+01	4.476432e+01
112960	-1.11782	7.07479	6.04956	8.73728	10.5783	12.4949	12.4181	11.2039	-5.85552	-2.08946	-1.88619	0.130912	0.086177	0.179008	0.045535	0.12058	0.225738	0.140959	0.183118	0.159837	0.078676	0.124285	0.079206	0.0260029	0.0150033	-0.531493	6.91155	6.5722	8.62052	10.7147	12.5461	12.5302	11.8187	-5.79074	-2.3695	-2.10573	-1.19496	7.01774	6.2955	8.79889	10.6648	12.3079	12.5139	11.1198	-5.62993	-2.08941	-2.01497	-1.30513	6.84932	6.06521	8.77298	10.9282	12.6828	12.2513	11.1285	-5.48449	-1.96502	-1.79345	-0.496473	7.25032	5.75126	8.85505	9.51405	12.0149	12.2116	11.5088	-5.55429	-1.64376	-2.45378	-1.37725	7.18649	6.64588	8.69568	10.7791	12.5068	11.7883	11.5175	-5.96499	-1.99345	-1.68916	-1.58866	6.52087	5.76644	8.55142	10.7714	12.4978	12.0371	10.9581	-5.71008	-1.89971	-1.84281	-1.40777	7.48544	6.46555	8.74533	9.99113	12.0121	12.7377	11.1824	-5.50302	-1.50485	-2.00892	-0.567027	7.22281	5.73189	8.59796	10.289	12.7182	12.3123	10.4964	-5.86436	-2.00749	-2.43828	-1.754391e+01	7.374230e+01	5.619840e+01
113120	-1.38503	7.00823	6.17018	8.56534	10.4879	12.6635	12.3327	10.2559	-5.6765	-1.85007	-2.05458	0.286988	0.0729975	0.119431	0.0734848	0.26048	0.2571	0.12367	0.16928	0.0507034	0.0701632	0.162166	0.073774	0.0443986	0.0180768	-0.745723	7.05282	6.46713	8.48672	10.6932	12.9224	12.8121	9.73024	-5.64096	-2.18067	-2.1557	-1.00734	6.75671	6.23579	8.74327	10.784	13.1726	11.9998	9.97881	-5.37102	-2.2311	-1.84624	-1.24812	6.84407	6.07437	8.58036	11.1983	13.2095	12.6308	10.0454	-5.16315	-2.08717	-1.52868	-0.487005	7.53477	6.00366	8.91792	9.57584	11.9454	12.7219	9.686	-5.91241	-1.48847	-2.37452	-1.59659	6.92668	6.3932	8.76103	10.6268	12.7853	11.8936	10.6082	-5.32669	-1.9488	-1.76025	-1.77626	7.10091	6.23815	8.68647	10.421	12.0415	12.2402	9.66651	-5.77075	-1.75937	-1.92524	-1.33542	7.18979	6.20205	8.65911	10.4113	12.5834	12.4387	11.0932	-5.41869	-1.59706	-1.94839	-0.74578	7.30453	5.93753	8.72816	9.9837	11.8763	12.4725	9.98133	-5.55661	-1.97793	-2.42845	-2.616015e+01	6.299417e+01	3.683402e+01
113280	-1.21211	7.02742	6.1111	8.76175	10.3917	12.8784	12.9053	9.97796	-5.58646	-1.74512	-2.13266	0.244302	0.191102	0.0654365	0.0522941	0.188462	0.283575	0.242095	0.406386	0.292549	0.146391	0.157975	0.0820269	0.038936	0.0135408	-0.709641	6.76717	6.3675	8.60432	10.5732	12.417	12.1675	9.42627	-5.28829	-2.3562	-2.09075	-1.19774	6.88202	6.26607	8.85936	10.3802	11.9523	12.5558	10.3466	-5.34588	-1.96043	-2.00633	-1.3586	6.732	5.93164	8.78628	11.098	13.1007	12.6968	9.84663	-5.3763	-1.92998	-1.71422	-0.513264	7.88046	6.28609	8.87965	9.82073	12.0975	12.8768	10.6737	-5.49039	-1.68664	-2.4693	-1.62239	6.66181	5.96225	8.64321	10.5759	12.9957	12.995	10.9716	-5.13729	-1.81847	-1.83104	-1.43521	7.25759	6.52017	8.61311	10.4884	12.2604	11.7019	10.2292	-5.71155	-1.8542	-1.82117	-1.24816	6.96923	6.07934	8.6275	10.3831	13.307	12.3208	9.68731	-5.68246	-1.64551	-1.87799	-0.723684	7.185	5.60789	8.7482	10.0312	12.9184	12.7528	10.941	-4.91661	-1.95152	-2.70568	-3.314895e+01	6.656354e+01	3.341458e+01
113440	-1.20747	6.95688	6.06637	8.58164	10.4352	12.2684	12.8879	11.7197	-5.68983	-1.97537	-1.80823	0.770435	0.0974041	0.202267	0.073053	0.368949	0.0746023	0.227716	0.457747	0.0843557	0.0953391	0.163317	0.0717225	0.0376159	0.0130969	-0.709751	6.8585	6.40589	8.57338	10.5445	12.322	12.8671	12.4275	-5.06821	-2.29974	-2.04427	-1.10326	6.77052	6.23703	8.78662	10.816	12.2151	12.5321	11.9942	-5.13434	-2.23129	-1.87054	-1.40282	6.99119	6.21851	8.6543	11.244	12.9353	12.9281	11.9774	-5.95569	-2.12789	-1.58874	-0.484222	7.29664	5.99787	8.8753	9.61738	11.649	12.3515	11.8686	-5.7192	-1.59062	-2.23079	-1.67436	6.72226	6.19991	8.74358	10.8705	12.0144	12.6242	11.9038	-5.72528	-1.95742	-1.70594	-0.89037	7.43071	6.68461	8.49703	11.3963	12.4932	12.7836	11.7817	-5.53291	-1.9238	-1.75778	-1.43556	6.20335	5.52856	8.61878	10.0673	12.0969	12.842	11.7555	-5.72015	-1.72576	-1.77879	-0.99508	7.55957	5.84595	8.70593	10.053	12.6145	12.1232	12.2849	-5.18712	-1.89938	-2.73829	-3.650318e+01	7.045719e+01	3.395401e+01
113600	-0.972542	6.91471	6.04326	8.70016	10.3723	12.5566	10.3681	12.6856	-5.0069	-2.06046	-2.09063	0.350966	0.201368	0.15755	0.118964	0.160709	0.263396	0.148591	0.545754	0.201282	0.0992304	0.0514736	0.0630532	0.0363011	0.0147064	-0.876722	7.26501	6.69265	8.45875	10.5714	12.2525	9.71852	12.9439	-5.93739	-2.2027	-2.0412	-1.82299	7.36865	6.48765	8.86462	10.4361	12.5199	10.5204	12.9434	-4.43772	-2.01516	-2.14118	-1.64344	6.69439	5.95113	8.80741	10.7088	12.2047	10.2818	12.7613	-4.95996	-1.99184	-1.71789	-0.506021	7.04758	5.70779	8.74619	9.49495	11.4414	10.2387	12.6027	-5.09733	-1.83888	-2.16647	-0.986041	6.77167	6.20716	8.61433	11.1764	13.1697	10.2063	12.9956	-4.84423	-2.17791	-1.62543	-1.08341	7.09053	6.31535	8.59416	11.0815	12.5145	10.8495	11.5729	-4.95508	-1.86118	-1.79384	-1.23868	6.80929	5.81883	8.71104	10.4408	13.5235	10.3903	12.097	-4.39719	-1.68138	-2.08913	-1.02943	6.78191	5.43522	8.77816	9.88488	12.4878	10.1036	11.9063	-5.18579	-1.83248	-2.53919	-3.802615e+01	6.407441e+01	2.604825e+01
113760	-1.39628	6.84381	6.04911	8.62375	10.3318	12.5239	11.3169	12.9559	-4.22348	-1.83319	-2.16133	0.152459	0.0729095	0.0631483	0.0508889	0.0763834	0.45647	0.0863469	0.41664	0.247499	0.182262	0.0798995	0.0824836	0.0318397	0.0168836	-0.853638	6.7699	6.29259	8.73408	10.3984	12.0403	10.804	12.3691	-4.81348	-2.18941	-2.14239	-1.46968	6.90739	6.09436	8.83749	10.2867	13.9989	10.7279	12.7336	-4.56645	-2.02751	-2.09677	-1.5643	6.83183	5.98383	8.70815	10.5886	12.4128	11.1208	12.6996	-4.47787	-1.98978	-1.70737	-0.52245	7.23221	6.0199	8.8808	9.50791	11.0098	11.2013	12.079	-4.27757	-1.67446	-2.25694	-1.55133	6.88987	6.1433	8.73206	10.7476	14.0171	11.9623	12.5491	-4.10542	-2.0994	-1.98321	-1.15576	7.01269	6.05276	8.56514	10.8139	13.3099	11.0393	12.324	-3.4294	-2.01913	-2.00613	-1.72776	6.84579	5.97435	8.29534	10.68	11.5244	11.1696	11.5589	-3.38326	-1.85153	-1.78175	-0.833864	7.08095	5.47008	8.55004	10.1491	13.1808	11.4608	11.9195	-4.26526	-2.13103	-2.56601	-3.840604e+01	6.257113e+01	2.416509e+01
