iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
151520	-1.0346	6.0915	5.69943	8.91072	10.546	12.7441	9.92927	12.5917	-5.75448	-2.02552	-1.97288	0.122227	0.0604065	0.130243	0.15429	0.395507	0.634221	0.208612	0.242702	0.3696	0.131012	0.10255	0.0823732	0.054135	0.0161039	-0.59597	6.138	5.67912	8.69697	10.3908	13.4291	10.4065	12.7539	-4.77733	-2.18896	-2.22874	-1.0559	6.0747	5.55348	8.7912	10.4177	12.4122	9.59572	12.6632	-5.30999	-1.99933	-1.98476	-0.920142	6.17093	5.58589	8.80045	11.1977	12.7688	9.68926	12.836	-5.48195	-1.83697	-1.51291	-0.497626	6.09568	5.0527	9.007	9.25665	11.12	9.36353	12.5554	-5.4824	-1.61863	-2.31363	-1.09834	6.49877	6.07136	8.94754	10.9892	12.904	9.92103	12.0555	-5.63709	-2.02895	-1.78103	-1.26149	5.99515	5.5088	8.50481	11.0222	12.2375	10.2782	12.2015	-5.78088	-1.89902	-1.68661	-1.53245	6.19125	5.40382	8.81127	10.2053	13.1076	9.23965	11.8323	-5.5044	-1.62447	-1.97647	-0.778193	6.20093	5.19753	8.71912	10.3489	12.7743	9.71947	12.3243	-5.70693	-2.09083	-2.34551	-3.270034e+01	5.376272e+01	2.106238e+01
151680	-1.01519	6.0633	5.23982	8.84073	10.4046	12.548	10.8787	10.9141	-5.4118	-1.70572	-1.92435	0.119206	0.0727752	0.0632748	0.119462	0.183025	0.429196	0.803508	0.0920661	0.149031	0.0610812	0.135362	0.06364	0.0295856	0.0166848	-0.659334	6.05157	5.49396	8.72123	10.4337	13.2864	11.186	11.2892	-5.34591	-2.22388	-2.24536	-1.22364	5.82489	5.31313	8.89954	10.5257	12.7014	10.8151	10.6004	-5.46371	-2.00103	-1.9311	-1.28975	6.16481	5.6084	8.89718	10.5589	12.4233	11.6573	10.6789	-5.04538	-1.92112	-1.62274	-0.494597	6.19304	5.07212	8.92153	9.38672	11.0168	11.1508	10.882	-5.13299	-1.71974	-2.12945	-1.12424	6.07944	5.62679	8.80805	10.8131	13.086	11.2827	10.8701	-5.11112	-1.89855	-1.75905	-1.44234	6.34999	5.68409	8.5581	10.9848	13.0975	11.1033	10.7611	-4.66564	-1.84877	-1.79981	-1.27356	5.83051	5.13262	8.72568	10.17	12.0192	9.28855	10.9494	-5.27568	-1.54006	-1.87244	-0.467079	6.20763	5.06024	8.70156	10.3653	13.1552	10.646	11.016	-5.41407	-1.95448	-2.53251	-2.894169e+01	6.692567e+01	3.798399e+01
151840	-1.31477	5.93396	5.33848	8.60036	10.3289	12.3317	12.1271	12.0967	-5.60128	-1.71969	-1.83613	0.306065	0.109199	0.242164	0.188664	0.137193	0.0662465	0.0611023	0.331867	0.146427	0.0954436	0.0878802	0.0913954	0.0415322	0.0168925	-0.521714	5.92536	5.42595	8.56951	10.6269	12.1748	11.9886	11.7056	-5.34406	-2.18714	-2.13677	-1.22663	5.9886	5.55303	8.85781	10.459	12.7598	11.9607	11.5135	-5.35409	-2.1225	-1.94732	-1.62808	5.76251	5.2498	8.68398	10.6534	12.5094	12.2634	12.0075	-5.87877	-2.04305	-1.46876	-0.458858	6.34418	4.98252	8.93169	9.5649	11.7364	12.1873	11.823	-5.47597	-1.77841	-2.41641	-1.74953	6.22644	5.68037	8.88382	10.5707	12.2256	12.1344	11.4936	-5.75387	-1.91477	-1.90925	-1.46392	5.76175	5.22037	8.67739	10.579	12.1428	12.0887	11.1413	-5.50564	-1.84465	-1.79716	-1.27588	5.86799	5.20864	8.76277	10.0374	12.4291	12.1848	12.0167	-5.1153	-1.63192	-1.89981	-1.64874	5.77371	5.11701	8.4029	10.0156	12.6072	12.3606	11.5204	-5.89665	-2.00976	-2.04806	-1.825175e+01	6.077276e+01	4.252101e+01
152000	-1.05819	5.97645	5.22881	8.74616	10.499	12.9762	12.433	12.5563	-5.82937	-2.19684	-1.88685	0.154364	0.130203	0.0735311	0.101045	0.273253	0.324499	0.267439	0.197302	0.0661595	0.212408	0.0906773	0.0665341	0.0378116	0.0143123	-0.749308	5.51434	5.07352	8.50572	10.5606	12.051	12.2044	12.7463	-5.9244	-2.21442	-1.99298	-1.19095	5.70411	5.2331	8.79972	10.3866	13.5831	11.7723	12.7023	-5.77521	-1.95896	-1.99442	-1.52623	6.59961	5.87789	8.55921	10.7826	12.5551	11.478	12.1027	-5.98718	-2.07237	-1.56103	-0.458806	6.01415	4.92193	9.04407	9.39179	11.4742	12.3727	12.7327	-5.81647	-1.64254	-2.26209	-1.65426	5.77655	5.31861	8.7439	10.5396	13.3151	12.3304	12.3014	-5.45895	-1.99159	-1.74831	-1.53299	5.84552	5.15424	8.65166	10.3912	13.0517	11.922	12.7977	-5.96741	-1.78806	-1.8676	-1.26678	6.0628	5.36187	8.62856	10.3432	13.072	12.5557	12.4372	-5.72791	-1.67021	-1.83878	-1.22074	5.89134	4.9927	8.681	9.92338	13.7065	11.4596	12.073	-5.82761	-1.95992	-2.35099	-2.576412e+01	7.215010e+01	4.638598e+01
152160	-0.947282	5.82682	5.28212	8.63729	10.4294	12.828	12.6137	10.454	-5.59871	-1.97296	-2.07582	0.17812	0.0434696	0.0979356	0.167342	0.321267	1.73512	0.118901	0.131044	1.28675	0.0917237	0.0958647	0.05999	0.0366685	0.0221756	-0.908959	5.65104	5.04906	8.61558	10.137	13.1337	12.8855	9.89753	-5.22128	-2.08964	-2.15331	-1.01852	5.67656	5.23421	8.72117	10.9689	13.7503	12.6742	10.8522	-4.74968	-2.05348	-1.91186	-1.31485	5.94496	5.4559	8.534	11.3109	12.7761	12.7243	10.4869	-5.77225	-1.91019	-1.27657	-0.468101	6.11455	4.87964	8.9157	9.35299	11.8832	11.9336	10.5242	-5.647	-1.67368	-2.24141	-1.40737	6.01214	5.613	8.74029	10.8447	14.8323	11.9303	10.3303	-5.60581	-2.0282	-1.66612	-1.68	6.00067	5.30008	8.65853	11.4135	12.9622	12.8664	10.3537	-5.95183	-1.73575	-1.89034	-1.76341	6.01871	5.23694	8.47745	10.3387	12.1184	12.5482	10.0639	-4.5313	-1.72327	-1.79874	-1.14583	5.98768	5.08621	8.64198	10.1034	12.2961	12.6262	9.70734	-4.29637	-2.04547	-2.32101	-4.565807e+01	5.258300e+01	6.924934e+00
152320	-0.992423	6.14095	5.34556	8.7509	10.662	12.6392	12.6522	12.6038	-5.05615	-1.80594	-2.04258	0.13248	0.0764989	0.105126	0.0637731	0.204559	1.01953	0.25132	1.63332	0.214676	0.214106	0.0983439	0.0750547	0.0304597	0.0116356	-0.841337	5.84788	5.50366	8.5851	10.5602	11.6437	12.5392	10.8188	-5.1091	-2.23327	-2.00528	-0.86899	5.98925	5.39612	8.82103	10.9452	13.6726	12.4142	12.6406	-4.51946	-1.97679	-1.98757	-1.23838	6.18021	5.37631	8.56843	11.0042	13.8971	12.0595	12.0705	-5.23049	-2.22217	-1.64408	-0.460174	6.04501	5.12699	8.90335	9.50163	10.8525	12.5234	12.7591	-5.8504	-1.68638	-2.06528	-1.24161	5.83391	5.44057	8.67911	10.7507	13.6392	11.9062	9.25237	-5.15429	-2.02224	-1.68638	-1.13192	6.18332	5.47756	8.53663	10.8968	13.9261	12.3746	12.8738	-4.85809	-1.83178	-1.80794	-1.32119	6.02252	5.28229	8.58594	10.0859	13.0736	12.626	12.3895	-4.84422	-1.69354	-1.82166	-0.653184	5.7084	5.04603	8.49077	10.4823	14.1281	12.7567	10.8143	-4.19197	-2.22115	-2.07727	-4.483964e+01	7.070552e+01	2.586588e+01
152480	-1.07144	6.01037	5.3351	8.74623	10.4724	12.2219	10.4343	11.7681	-5.17742	-1.94413	-1.85549	0.126376	0.0481165	0.0762336	0.0605929	0.127574	0.626008	0.272712	0.671492	0.0753875	0.0981126	0.0779955	0.0733653	0.0301652	0.0148438	-0.637748	6.05527	5.54039	8.68013	10.4849	12.4699	9.64445	11.4941	-5.28901	-2.05945	-2.14513	-1.22468	5.94352	5.36005	8.93713	10.4606	13.6826	9.89846	12.0855	-4.89077	-2.14777	-1.9976	-1.27981	5.84576	5.30115	8.70933	10.9071	12.8053	10.6681	12.3336	-4.92956	-2.04811	-1.63764	-0.462102	6.35763	5.21974	8.77461	9.61779	11.1852	10.6726	10.8215	-5.2216	-1.80663	-2.12781	-1.36823	6.09068	5.60981	8.86541	10.657	12.8623	10.7566	11.6886	-5.40241	-1.77162	-1.80278	-1.21926	5.94153	5.28007	8.65208	10.7273	12.3601	10.8944	10.8046	-5.24166	-1.86063	-1.869	-1.32386	6.17589	5.56741	8.50854	10.6729	12.5785	11.0383	12.2958	-5.33895	-1.70945	-1.70002	-0.641196	6.09427	5.02369	8.90287	10.0556	12.7063	10.8012	12.2372	-5.88329	-1.91716	-2.51479	-2.610808e+01	6.401653e+01	3.790845e+01
152640	-1.10258	5.9462	5.27832	8.67297	10.7074	13.0305	10.9226	11.552	-5.48012	-1.86136	-2.00945	0.142841	0.0857433	0.0693819	0.0527815	0.31278	0.176902	0.417663	0.0781602	0.122868	0.211501	0.0545146	0.0498338	0.0730353	0.0142994	-0.715712	5.84592	5.39849	8.54241	10.4888	12.9757	10.979	11.8899	-5.43789	-2.34374	-2.1285	-0.935426	5.96878	5.42847	8.83269	10.9802	12.9154	10.5301	11.4081	-5.9503	-1.99034	-1.91182	-1.0823	6.05967	5.41633	8.66041	11.0472	12.4318	10.7577	11.4362	-5.5455	-2.06646	-1.61361	-0.464033	6.1833	4.90586	8.97859	9.1535	11.8587	9.95928	11.7413	-4.84084	-1.67083	-2.33426	-1.29318	5.93056	5.49462	8.73996	10.7066	13.3247	11.8392	11.2821	-5.47307	-1.89305	-1.73954	-1.07964	6.05869	5.3192	8.61326	10.7467	13.1626	10.4614	11.7298	-5.15146	-1.72357	-1.85989	-1.24041	5.87481	5.29243	8.52603	10.6626	13.2315	10.8404	11.3755	-5.21573	-1.72642	-1.72014	-0.844297	6.15897	5.20416	8.5705	10.1555	13.8414	11.5249	11.6875	-5.85979	-2.11064	-2.15819	-2.082350e+01	5.659971e+01	3.577621e+01
152800	-1.20261	6.04497	5.26007	8.58336	10.9448	12.143	12.9307	12.718	-5.99126	-1.95429	-1.77157	0.176983	0.185596	0.0987536	0.0964991	0.324258	0.15507	0.683615	0.301796	0.259128	0.0540243	0.0965426	0.0826683	0.0398948	0.0137131	-0.752952	5.61834	5.18721	8.67136	10.2792	11.6854	12.0347	12.4496	-5.78447	-2.13561	-2.14695	-1.77642	5.72275	5.31111	8.75239	10.5535	12.355	12.3204	12.547	-5.38166	-2.07165	-1.8166	-1.57633	6.48039	5.70066	8.60899	10.921	12.239	12.2148	12.7298	-5.69767	-2.10128	-1.58281	-0.498336	6.55375	5.14896	8.84927	9.48376	11.5601	11.8127	12.157	-4.79681	-1.6059	-2.4472	-2.03461	5.875	5.54912	8.61988	10.6064	12.2004	11.7647	12.5401	-5.56432	-2.06497	-1.59017	-1.72784	5.67111	5.35645	8.29893	10.8848	11.9975	12.6661	12.8417	-5.47792	-2.10676	-1.53042	-1.58794	6.41016	5.50166	8.46649	10.1907	12.1942	12.8115	12.5433	-5.09667	-1.78009	-1.85968	-0.801103	6.70882	5.44001	8.61394	10.2904	12.6509	12.6894	12.3896	-5.84504	-1.93993	-2.34705	-3.304564e+01	6.405563e+01	3.100999e+01
152960	-0.649123	6.03006	5.13238	8.71804	10.25	14.348	12.6742	11.3673	-4.53834	-2.06638	-2.02432	0.530497	0.293886	0.0532098	0.0604797	0.25882	0.699818	0.340399	0.159541	0.0804851	0.0933591	0.0925107	0.0613489	0.033784	0.0140221	-0.753514	5.71776	5.0854	8.63475	10.2414	14.0803	12.7766	11.3563	-4.79576	-2.31487	-2.2045	-1.67974	5.7827	5.17286	8.65952	10.4652	14.3061	12.7297	11.0979	-3.87765	-2.08216	-2.01107	-1.55944	5.9885	5.23245	8.55152	10.7475	12.9244	12.2286	11.5583	-4.71438	-2.10723	-1.64267	-0.467458	6.02702	4.90367	9.04111	9.23886	11.3696	12.622	11.1937	-4.653	-1.71725	-2.30339	-0.919825	5.67159	5.32478	8.59027	11.1399	13.3184	12.2712	11.7359	-4.52814	-1.97948	-1.59637	-1.71242	5.78799	5.27051	8.40667	11.0511	14.1887	12.9425	11.3497	-4.82311	-1.93856	-1.59805	-1.61917	6.29987	5.50108	8.59169	9.88508	14.182	12.8471	11.3512	-4.44661	-1.66755	-1.85121	-0.755644	6.24428	5.07981	8.78532	10.2159	14.5016	11.6124	11.4738	-4.90272	-1.93841	-2.5085	-3.759450e+01	6.249578e+01	2.490128e+01
153120	-0.932379	5.74571	5.20582	8.72678	10.3242	12.0825	12.7562	10.2401	-5.37645	-2.07284	-1.98968	0.110879	0.109962	0.126376	0.0471065	0.0828865	0.623728	0.360741	0.115004	0.170812	0.0576697	0.0525594	0.0900624	0.031275	0.0178308	-0.712068	5.99159	5.60362	8.77613	10.266	12.1032	12.4801	10.3972	-5.99427	-2.15393	-2.19857	-1.08077	5.72839	5.14036	8.86139	10.5164	12.3302	12.93	10.3347	-4.80363	-1.98231	-2.01974	-1.4901	4.88897	4.66147	8.85745	10.5771	13.7351	12.3892	9.95163	-5.62767	-1.94396	-1.51445	-0.49941	6.09958	5.12094	8.41627	9.90576	11.162	12.8243	9.85154	-5.64188	-1.80054	-1.78529	-1.50247	6.05008	5.55815	8.73783	10.4718	13.3852	12.6193	10.3653	-5.13582	-1.81475	-1.84105	-1.36382	6.30411	5.67929	8.67838	10.5012	11.8205	12.0252	10.0766	-5.21366	-1.8863	-1.87572	-1.63595	6.22541	5.61335	8.69453	10.0852	11.4393	12.183	9.60249	-5.30271	-1.73283	-1.84784	-0.79603	5.90336	5.1175	8.43548	10.4291	12.9709	11.5953	10.1595	-4.99114	-2.09497	-1.99982	-2.829443e+01	5.397328e+01	2.567884e+01
153280	-0.698562	5.96648	5.42485	8.57474	10.344	12.814	10.8667	10.2174	-5.33253	-1.88557	-1.88706	0.248664	0.242712	0.0900814	0.0635854	0.15595	0.518098	0.134688	0.233612	0.239789	0.198219	0.0935394	0.0596811	0.0523125	0.0207671	-0.480785	5.62624	5.17471	8.46098	11.0514	12.1959	11.0477	10.327	-5.256	-2.34792	-2.02743	-1.56327	5.91848	5.36525	8.85195	10.0035	13.3041	11.0303	9.53619	-5.90889	-2.12352	-1.97053	-1.41347	5.88623	5.14796	8.64926	10.8714	13.2198	10.9101	10.562	-5.95404	-2.04586	-1.64175	-0.464299	6.47827	5.32424	8.88505	9.61548	11.2464	11.2411	10.2953	-5.63401	-1.83437	-2.25854	-1.10058	5.79719	5.53787	8.59125	11.0127	12.8572	11.5457	10.0468	-5.49256	-2.15973	-1.64793	-1.78328	6.2124	5.53625	8.50131	10.7993	12.2911	11.645	9.80601	-4.6178	-1.92866	-1.88799	-0.997408	5.95167	5.31827	8.62604	10.44	13.1681	11.2225	10.0124	-4.72376	-1.62491	-1.75677	-0.528909	5.704	4.97365	8.68423	10.2041	13.0848	11.4516	10.526	-4.88599	-1.89918	-2.18936	-3.796829e+01	6.007878e+01	2.211048e+01
153440	-1.08371	6.04367	5.35289	8.58233	10.4633	12.2924	10.4097	12.0913	-5.25625	-2.05954	-1.85803	0.162971	0.0438957	0.0635819	0.174847	0.0971871	0.195977	0.0565911	0.125519	0.135005	0.0628901	0.156253	0.0881281	0.0380051	0.0143719	-0.721288	5.90738	5.40635	8.52092	10.6187	11.9872	10.1696	11.6623	-5.73751	-2.19281	-2.04409	-1.02854	6.3206	5.70217	8.81699	10.4562	12.4485	10.5141	11.9193	-5.28942	-2.08291	-2.04453	-1.41921	6.22776	5.49504	8.83453	11.0122	12.6683	10.2593	12.2955	-5.15715	-1.96762	-1.70991	-0.473437	6.19091	5.19518	8.73214	9.56608	11.2104	10.44	12.7362	-5.37005	-1.7822	-2.04212	-1.68394	5.92463	5.51965	8.49613	10.6871	13.823	10.594	12.4618	-5.31924	-2.13681	-1.55235	-1.82457	6.20642	5.48998	8.65878	10.7965	12.2948	10.2422	11.9286	-5.59556	-1.95744	-1.88651	-1.81566	6.0415	5.28859	8.60327	10.2519	12.2833	10.2659	12.9568	-4.89663	-1.67211	-1.84091	-0.664528	5.97262	5.099	8.47838	10.5107	12.2815	10.3687	12.0103	-5.54137	-2.07498	-2.0914	-1.838268e+01	5.966672e+01	4.128404e+01
153600	-1.26103	6.09679	5.28373	8.71555	10.3645	13.0742	10.7498	11.6485	-5.14945	-1.88976	-2.09786	0.111643	0.101082	0.127691	0.0721393	0.121339	0.708285	0.100551	0.27575	0.107118	0.043746	0.0876876	0.0500754	0.0463815	0.0122338	-0.725994	5.78137	5.26802	8.5956	10.5726	13.3352	10.8021	11.5204	-5.09161	-2.13359	-2.07091	-1.28506	6.04692	5.40628	8.85616	10.1651	13.4009	11.2285	12.3343	-5.43066	-1.98423	-2.07833	-1.27069	5.54849	5.01518	8.74427	10.6879	12.7652	10.8731	12.4426	-5.09984	-1.97799	-1.60261	-0.528833	6.60728	5.48175	8.88873	9.60453	11.0621	10.7134	12.0851	-5.23815	-1.69985	-2.15486	-1.60386	6.29873	5.72225	8.66793	10.9847	13.5832	10.3745	12.3295	-5.33884	-1.77455	-1.81209	-1.46295	5.71405	5.28344	8.49078	10.8439	13.6635	10.5452	11.1952	-4.73557	-1.95291	-1.64857	-1.11048	6.13011	5.35969	8.5989	10.5272	12.536	10.8869	11.3125	-5.00799	-1.67711	-1.87413	-0.588208	5.81203	4.94388	8.56122	10.6172	14.2235	10.769	11.0691	-5.18931	-1.97188	-2.20972	-2.488083e+01	6.080104e+01	3.592021e+01
153760	-1.12004	6.18767	5.29779	8.9252	10.6178	13.6665	11.6581	12.9344	-5.02647	-1.96965	-2.21344	0.0987874	0.132386	0.0649869	0.212284	0.411987	0.935208	0.466305	0.0625111	0.705424	0.0476873	0.184215	0.0752498	0.0378083	0.017632	-0.637318	6.03459	5.43929	8.5691	10.5571	12.8942	11.547	12.9893	-4.53586	-2.22569	-2.17418	-0.982557	6.14491	5.48758	8.94131	10.5882	13.3625	11.7792	12.7731	-4.16602	-1.96106	-2.10609	-1.3431	6.22528	5.5716	8.45471	11.5213	12.9535	12.0493	12.6331	-5.67408	-2.22295	-1.44313	-0.45803	6.16893	4.49292	8.96406	9.35612	12.7866	11.7357	12.2887	-5.02548	-1.51444	-2.63472	-1.19815	5.994	5.49946	8.64863	10.8954	14.7431	12.0929	12.7816	-4.99324	-2.00235	-1.78285	-1.04151	5.44574	5.00177	8.56678	11.2024	14.3456	11.0771	12.8025	-5.03591	-2.02145	-1.69685	-1.36287	6.14607	5.36586	8.53225	10.2603	14.6947	12.1574	12.9083	-5.23439	-1.67682	-1.78743	-0.691226	6.42638	5.23904	8.56489	10.3939	13.8725	10.9787	12.9432	-3.93802	-2.0808	-2.44138	-4.950307e+01	6.627417e+01	1.677111e+01
153920	-1.07399	6.33635	5.26975	8.83937	10.4486	12.7167	9.35298	12.6181	-5.31066	-1.85115	-1.95183	0.103027	0.125059	0.0938655	0.137753	0.23388	0.335751	0.175485	0.162782	0.208843	0.0546436	0.155225	0.118785	0.0233319	0.0275891	-0.781528	5.87256	5.34195	8.72392	10.3161	12.7481	9.2469	12.4128	-5.93296	-2.19012	-2.17354	-0.970991	5.95876	5.34069	8.85946	11.2533	12.9136	8.3562	12.2464	-5.45882	-1.96002	-1.93052	-1.49578	6.52866	5.56942	8.98447	10.5609	12.627	9.05638	12.2342	-4.78407	-1.85532	-1.88722	-0.469564	6.09588	4.6767	8.95429	9.489	11.7661	9.32209	12.9015	-5.79914	-1.76951	-2.38545	-1.29327	6.22777	5.6837	8.75851	11.1078	13.2066	9.10176	12.9154	-5.70518	-1.90567	-1.77509	-1.29775	6.04417	5.2931	8.65035	10.6937	13.2632	9.60132	12.8527	-5.95579	-1.6818	-1.80294	-1.15305	6.06515	5.39391	8.56727	10.4133	12.635	9.47854	12.659	-5.39713	-1.74436	-1.76151	-0.923132	6.71719	5.45959	9.01932	10.0786	12.4586	9.29678	12.0406	-5.54773	-1.81643	-2.49776	-2.413942e+01	5.003971e+01	2.590029e+01
154080	-1.22329	6.0687	5.29606	8.6904	10.7039	13.0557	11.0294	12.3295	-5.08172	-2.15589	-1.59107	0.180109	0.142594	0.04865	0.164312	0.260558	0.636077	0.225579	0.118583	0.310885	0.0897074	0.124044	0.0556646	0.0374975	0.0171632	-0.754314	6.14951	5.66937	8.5605	10.5806	12.9253	10.5912	12.9023	-5.10324	-2.40868	-2.16106	-1.00768	5.7498	5.22123	8.80682	10.626	12.4457	11.1488	12.528	-4.82966	-2.04957	-1.9353	-1.41287	6.11419	5.323	8.47301	11.0752	13.1605	11.7395	11.5197	-4.76171	-2.25637	-1.70772	-0.491065	6.17368	4.9242	8.80266	9.65915	11.5228	11.0471	12.8918	-4.47606	-1.70476	-2.26905	-1.19335	6.22057	5.74147	8.7589	11.2338	13.9178	10.8411	12.4146	-4.95446	-1.83228	-1.8016	-1.09877	5.76226	5.20465	8.57222	11.2609	13.6831	10.9818	12.7254	-5.38357	-1.90277	-1.71437	-1.34121	6.1066	5.36165	8.58877	10.6081	13.7585	10.4949	12.3147	-4.98497	-1.73574	-1.81585	-0.772832	6.27019	5.15419	8.73794	10.2526	12.8316	11.4004	12.2794	-5.24724	-1.9789	-2.41289	-4.012652e+01	6.820544e+01	2.807892e+01
154240	-0.719178	6.21297	5.1885	8.75851	10.4773	12.5175	11.8899	10.7847	-5.54047	-2.01055	-2.01407	0.0573495	0.0838932	0.172512	0.0626095	0.216731	3.2319	0.149189	0.155422	0.112832	0.0699128	0.0767452	0.0737452	0.0348272	0.0159293	-0.534332	5.97453	5.56577	8.60788	10.7329	11.6887	12.3378	10.9406	-5.88016	-2.25916	-2.14222	-0.660724	5.78033	5.37178	8.81898	10.9904	13.4048	11.9067	10.8839	-5.91817	-2.07978	-1.80256	-1.20986	6.31292	5.66765	8.77533	10.7366	13.2454	11.4748	10.4324	-5.41318	-2.08172	-1.53538	-0.46042	6.03073	4.97119	8.91234	9.34615	11.265	12.2166	10.7403	-5.77623	-1.78426	-2.07238	-1.27652	6.10217	5.59337	8.81785	11.0345	13.1813	11.3377	10.9806	-5.80839	-1.88464	-1.76525	-1.28523	5.7271	5.22536	8.71518	10.3977	12.3487	12.0045	10.9606	-5.76703	-1.84215	-1.77176	-1.11665	6.10602	5.48681	8.62131	10.3003	12.7368	12.0711	10.8294	-5.44023	-1.74881	-1.71549	-0.752132	6.51867	5.2539	8.65485	10.3468	14.465	12.0902	10.7782	-5.14805	-2.07034	-2.38624	-3.147266e+01	6.511161e+01	3.363895e+01
154400	-1.07412	6.07169	5.33921	8.74781	10.5584	12.6307	11.2809	10.6511	-5.34473	-1.9431	-2.08838	0.101385	0.189853	0.0934944	0.072417	0.163032	0.503545	0.0591528	0.118439	0.119286	0.103017	0.174427	0.0965081	0.0252765	0.0129151	-0.693095	5.85628	5.46191	8.70145	10.553	11.9341	10.9297	10.6885	-5.22419	-2.22714	-2.16879	-1.11022	6.1472	5.53283	8.90345	10.407	12.3975	11.2915	10.9919	-5.10664	-1.96116	-2.02218	-1.55346	5.30132	4.81209	8.73662	10.6895	13.2207	10.4648	10.4382	-5.3048	-2.01064	-1.55709	-0.464398	6.37141	5.3458	8.92395	9.5653	10.9833	11.5384	10.3681	-5.44914	-1.74683	-2.15825	-1.28211	6.18209	5.69344	8.6811	10.9459	13.0384	11.2475	10.4792	-5.00972	-1.9183	-1.75646	-1.41309	6.09935	5.47866	8.42788	10.6738	13.0004	11.1332	10.674	-4.89422	-1.9393	-1.64881	-1.17893	6.06039	5.43886	8.66912	10.575	11.8385	11.3115	10.8688	-5.95312	-1.66795	-1.82036	-1.11941	5.70052	5.00525	8.69413	9.84379	12.8962	11.1939	10.9938	-5.32963	-1.8279	-2.20823	-2.342808e+01	6.259831e+01	3.917023e+01
