iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
1600	-1.13795	6.59053	6.30892	8.82114	10.5794	12.1907	12.3556	7.58353	-5.41608	-1.81587	-2.01395	0.630064	0.0552804	0.0965956	0.0799143	0.698977	0.131802	0.151514	0.606537	0.239657	0.102777	0.107337	0.0854166	0.0311087	0.0123083	-0.720296	6.60487	6.20672	8.57802	10.5997	12.0048	12.63	7.31842	-5.30066	-2.21209	-2.11456	-1.52666	6.63862	6.23531	8.74493	10.3881	12.0468	12.3337	7.41525	-5.93467	-2.02551	-1.86126	-1.37728	6.824	6.09522	8.67306	11.1718	12.4972	12.6993	9.01104	-5.46496	-1.748	-1.51688	-0.516559	6.66604	6.15363	8.89705	9.31912	11.619	12.3126	5.77508	-5.23363	-1.94343	-2.00665	-1.61728	6.39282	6.00806	8.54504	10.9782	12.5555	12.0038	7.77481	-5.78744	-1.91057	-1.62279	-1.13975	6.54189	6.15598	8.46783	11.4982	12.6336	12.0164	7.66741	-5.22518	-1.92714	-1.59188	-1.42879	7.11218	6.23031	8.58558	10.2496	12.2413	12.3601	8.11513	-4.67177	-1.66855	-1.94547	-0.499287	6.66506	6.39494	8.40274	10.7525	12.3881	12.4305	7.18654	-4.89417	-2.05657	-1.86959	-3.388992e+01	6.920149e+01	3.531157e+01
1760	-0.988479	7.00423	6.61602	8.6697	10.5773	12.4305	11.5885	8.46325	-5.76803	-2.13951	-1.76397	0.522681	0.18164	0.119433	0.0430095	0.145379	0.421378	0.132273	3.57541	0.112728	0.178051	0.130831	0.0609703	0.0319361	0.0167044	-0.670716	7.12116	6.652	8.55692	10.6225	12.279	11.3041	8.1247	-5.91095	-2.2809	-2.0844	-0.994386	6.76557	6.13967	8.87732	10.5301	13.0149	11.2088	8.07571	-5.52688	-1.98959	-2.01425	-1.87127	7.61193	6.90546	8.73859	10.3817	12.1226	11.3527	7.63014	-5.58489	-2.01847	-1.54	-0.520049	6.97171	6.62249	8.82747	9.49376	11.536	11.4672	5.75857	-5.85025	-1.73068	-1.94846	-1.48166	6.90515	6.25002	8.73609	10.728	12.5453	11.8407	10.1614	-5.8537	-1.80852	-1.85565	-1.42936	6.63294	5.9965	8.65427	10.819	12.9667	11.5019	  8.6	-5.77028	-1.78175	-1.84006	-1.82446	6.92853	6.23474	8.47362	10.2654	11.725	11.6317	8.37965	-5.60574	-1.81668	-1.72743	-0.712993	6.99416	7.35304	8.42973	10.5726	14.1283	10.8825	7.05862	-5.96872	-2.06996	-1.83303	-4.875480e+01	6.991526e+01	2.116046e+01
1920	-1.16905	7.03587	6.25456	8.77199	10.393	12.4861	11.4611	9.44484	-5.74583	-1.8786	-1.82863	0.100486	0.0684238	0.0893214	0.0752981	0.135991	0.624536	0.0604245	3.6579	0.13867	0.100461	0.0964783	0.0865708	0.0388183	0.0107492	-0.894607	6.92319	6.55484	8.49859	10.9039	11.831	10.9638	6.97855	-5.26323	-2.37116	-2.01755	-1.05873	7.00106	6.34438	8.92425	10.4571	13.2754	11.7421	10.6559	-5.99914	-2.00683	-2.02136	-1.21293	7.26838	6.44808	8.87178	10.8225	12.5428	11.545	9.23975	-5.51071	-2.02434	-1.74923	-0.506215	6.88998	6.81607	8.81559	9.65253	11.2601	11.348	5.91663	-5.78015	-1.81462	-1.73498	-1.33301	7.20961	6.46896	8.79804	10.6945	14.074	11.1404	9.16238	-5.07745	-1.90288	-1.97159	-1.27449	6.98946	6.26228	8.57157	10.9288	12.2507	11.5692	8.41043	-5.13804	-1.97643	-1.87187	-1.39783	7.30755	6.30453	8.66025	10.3109	12.078	11.1368	10.443	-5.85419	-1.61581	-1.92976	-1.17239	7.4148	6.23634	8.62876	10.2303	13.5153	11.6018	7.22119	-5.91094	-1.92314	-2.35355	-3.814905e+01	7.453194e+01	3.638289e+01
2080	-0.841002	7.30588	6.56959	8.77255	10.2987	13.2817	11.8251	8.60953	-5.45608	-1.85403	-2.10697	0.114662	0.0359399	0.0665291	0.0625005	0.108498	0.173331	0.161198	1.03225	0.223577	0.128281	0.0648355	0.0691833	0.029008	0.0158271	-0.914997	7.00399	6.50071	8.6026	10.2742	12.5911	11.79	9.81165	-4.98763	-2.21193	-2.09236	-0.984947	7.40114	6.63016	8.89828	10.527	13.8567	12.1955	7.86097	-5.62178	-2.01947	-2.04634	-1.44656	7.15926	6.41182	8.74021	11.0376	13.521	12.1886	9.68245	-5.26536	-1.92769	-1.66125	-0.461774	7.182	6.82273	8.88421	9.41688	11.8038	11.7025	5.64388	-5.89981	-1.79785	-1.98928	-1.47325	7.21649	6.47965	8.88693	10.4035	13.1147	11.4827	9.32914	-5.68048	-1.83685	-1.96849	-0.983423	7.51323	6.64353	8.74341	10.8657	13.7598	11.3468	9.80628	-5.79572	-1.72037	-1.98212	-1.0754	7.32043	6.58794	8.78864	10.1913	13.3827	12.8497	7.31968	-5.65372	-1.56027	-1.97546	-0.520576	7.59786	6.44977	8.6517	10.2491	12.5894	12.299	7.50694	-5.30116	-1.90393	-2.28037	-3.789207e+01	7.006643e+01	3.217437e+01
2240	-1.25874	7.51266	6.68655	8.60643	10.4098	12.5032	10.5789	8.11438	-4.7464	-1.93957	-1.85395	0.191218	0.108581	0.0958719	0.0451655	0.248024	0.308161	0.913905	1.58985	0.371196	0.117279	0.0956879	0.0528613	0.0470518	0.0153969	-0.580821	7.32505	6.91119	8.51696	10.7675	12.6128	10.35	8.70138	-5.10794	-2.31695	-2.05126	-1.20528	6.96356	6.67015	8.74788	10.1697	12.7211	11.2928	7.16982	-5.36005	-2.06098	-1.83901	-1.00021	7.61509	6.83519	8.57798	11.2113	12.8016	9.83434	8.86766	-5.13615	-2.11527	-1.49057	-0.478718	7.36398	6.70976	8.90201	9.45754	11.7961	9.83025	5.79465	-4.76071	-1.62472	-2.05365	-1.56781	7.1391	6.5193	8.68694	10.7105	12.7265	10.1078	8.047	-4.6237	-1.87558	-1.82284	-2.0596	7.19204	6.2061	8.6051	10.2383	12.457	10.4568	9.24715	-4.20457	-1.93351	-1.95944	-1.23379	7.75278	6.77112	8.74184	10.2605	13.2859	9.91416	9.41012	-5.14865	-1.66803	-2.04113	-0.593112	7.44353	6.7559	8.56426	10.7235	12.5163	11.1926	6.95676	-4.91126	-1.87929	-2.19858	-5.085822e+01	6.159464e+01	1.073642e+01
2400	-0.175811	7.3435	6.43979	8.74475	10.743	12.7666	12.1797	7.99796	-5.96808	-2.1564	-1.84083	0.277136	0.242743	0.164839	0.108711	0.369989	0.194066	0.367668	1.75699	0.196023	0.241138	0.0632408	0.0578181	0.0346114	0.0127951	-0.665534	6.84538	6.36221	8.52251	10.5732	12.8965	10.9159	10.4505	-5.52629	-2.34316	-2.05761	-1.31228	7.06168	6.34103	8.7451	10.3411	13.5657	12.0169	8.4807	-5.28629	-2.0467	-1.96914	-1.34679	7.84371	7.01763	8.78985	11.0959	12.6528	12.9522	9.56617	-5.77948	-1.91396	-1.60609	-0.484393	7.13241	6.45406	8.94806	9.30453	11.6558	11.865	5.81228	-5.64425	-1.75094	-2.08516	-1.11563	7.45573	6.81393	8.80575	10.9113	13.2762	12.0132	9.65617	-5.83303	-1.7721	-1.85634	-1.03446	7.24735	6.43229	8.67476	10.8156	13.3237	12.5132	8.92657	-5.89882	-1.82104	-1.91665	-0.928276	7.08385	6.31561	8.71163	10.3433	12.5265	11.7126	8.98889	-5.58527	-1.63162	-1.82596	-0.525559	6.7496	6.06756	8.66159	10.3541	13.3474	11.4851	7.08824	-5.09675	-2.11374	-2.21097	-5.719156e+01	8.173159e+01	2.454002e+01
2560	-0.951152	7.51561	6.64095	8.76842	10.3756	12.693	11.2311	8.13383	-5.8661	-1.90887	-2.2158	0.107191	0.283638	0.070246	0.0995128	0.440109	0.159796	0.129011	0.506136	0.302545	0.0390424	0.0672403	0.0636054	0.0401806	0.0124922	-0.968136	7.17038	6.60862	8.62293	10.2998	12.3886	10.944	8.84181	-5.72051	-2.17207	-2.17298	-1.10532	7.3956	6.58811	9.00472	10.4072	13.4474	11.3616	8.89211	-5.98599	-1.98624	-2.2484	-1.2731	7.71427	6.92584	8.71466	10.7826	13.5409	11.2756	8.93173	-5.55057	-2.22564	-1.64092	-0.467901	7.63437	6.74452	8.9169	9.48081	11.6925	10.937	5.92938	-4.71186	-1.71695	-2.17374	-1.03999	7.28415	6.81028	8.73578	11.6195	12.8512	11.3143	8.39028	-5.80275	-2.06985	-1.69725	-1.24137	7.79185	6.88428	8.68473	10.6867	12.7892	11.2111	8.61065	-4.67498	-1.76951	-2.02684	-1.18458	7.9284	6.97472	8.65314	10.534	13.0286	11.1961	9.03821	-5.42111	-1.66128	-1.91732	-0.666123	7.35118	6.06145	8.69082	10.1177	12.7905	11.2264	7.61959	-5.54009	-2.01954	-2.38106	-3.846882e+01	7.205835e+01	3.358953e+01
2720	-0.780436	7.53903	6.60698	8.86501	10.4741	12.9257	12.6234	9.25397	-5.77496	-1.55068	-1.96413	0.135304	0.0351105	0.0721625	0.0602394	0.112525	0.507633	0.424443	0.68042	0.151597	0.192999	0.0986798	0.0669262	0.0334788	0.0254615	-0.565974	7.34362	6.75373	8.71462	10.3051	12.4172	12.611	9.4414	-5.40659	-2.07758	-2.23104	-0.749342	7.24811	6.58764	8.89265	10.8992	12.6034	12.2385	10.0877	-5.33093	-1.99872	-1.99837	-1.05396	7.69374	6.93031	8.99543	10.9502	13.9192	11.3682	9.6907	-5.74054	-1.70024	-1.67289	-0.461938	7.8353	6.40781	8.79174	9.80001	12.0044	12.2728	8.8355	-5.87127	-1.67846	-2.27673	-1.23244	7.4593	6.79859	8.78675	10.8818	13.0973	12.7613	9.44427	-5.90609	-1.79706	-1.82753	-1.39422	7.7077	6.66122	8.74517	10.5136	12.6652	12.2659	8.95693	-5.15779	-1.73836	-2.03228	-0.933145	7.71686	6.77518	8.7471	10.2364	12.8551	11.3754	10.0009	-5.3375	-1.61332	-1.98294	-0.747521	7.35412	6.31653	8.64094	10.2595	12.9077	12.5576	7.34231	-5.68245	-1.97323	-2.28116	-3.187675e+01	6.241153e+01	3.053478e+01
2880	-1.16283	7.57267	6.63909	8.5755	10.4678	12.8148	11.8864	8.55332	-5.99449	-2.06153	-2.03572	0.497111	0.0906929	0.0721522	0.0520751	0.209219	0.859116	0.151666	0.202165	0.147775	0.159214	0.145964	0.0785731	0.0297412	0.0167791	-0.77092	7.46195	6.99042	8.57615	10.4895	11.9498	11.8819	9.51844	-5.58165	-2.32951	-2.07685	-1.02585	7.67027	6.78865	8.99378	10.4886	12.6401	12.1389	8.99993	-5.50455	-1.90789	-2.20616	-1.29682	7.12983	6.58561	8.65998	10.9402	12.1507	12.3094	9.13056	-5.83272	-2.06127	-1.55384	-0.52839	7.57834	6.4139	8.66468	9.66911	11.1436	12.0444	8.26392	-5.8574	-1.70478	-2.02041	-1.47395	7.47274	6.86353	8.79188	10.5336	14.2261	11.6718	8.62475	-5.41744	-1.83959	-1.8433	-1.65365	7.78864	6.85403	8.7529	10.2857	12.8323	12.8314	8.92536	-5.61006	-1.67951	-2.08565	-1.20442	7.55229	6.68103	8.69167	10.3859	12.4822	11.748	8.26824	-5.79962	-1.70144	-1.87265	-0.69597	7.81181	6.21424	8.50092	10.6236	13.3217	12.0209	7.87261	-5.60646	-1.90088	-2.44767	-3.058123e+01	6.415467e+01	3.357343e+01
3040	-1.36446	7.90302	6.81267	8.83666	10.3136	12.5171	11.0457	8.44901	-5.82548	-1.78381	-1.98206	0.188149	0.251686	0.151639	0.0422886	0.132732	0.223542	0.107703	0.0352789	0.127876	0.0683679	0.0805616	0.079648	0.0356651	0.0195726	-0.957296	7.5425	7.0356	8.68805	10.0963	12.2755	11.0971	8.63459	-5.76286	-2.13721	-2.30165	-1.39517	7.67879	6.95824	8.78893	10.4393	12.8576	10.6406	8.51904	-5.96007	-2.00276	-2.0359	-1.2919	7.77736	7.11199	8.7922	10.7039	13.1444	11.0937	8.1917	-5.82862	-1.88105	-1.62394	-0.460641	7.92241	6.65857	8.77804	9.50057	11.5637	10.8251	8.74376	-5.79894	-1.65052	-2.21217	-1.49145	7.32031	6.58101	8.98296	10.2985	13.0143	11.1761	8.51529	-5.55218	-1.67965	-2.06578	-1.52471	7.32636	6.65684	8.68715	10.5994	12.4224	10.9978	8.28592	-5.73264	-1.83163	-1.85648	-1.49591	7.74661	6.70259	8.77926	9.97269	12.2897	10.9724	8.43024	-5.78544	-1.6217	-2.05293	-0.919132	7.80717	6.29301	8.85129	9.98284	11.9554	10.9377	8.29885	-5.39805	-1.87833	-2.66659	-6.463622e+00	6.253939e+01	5.607577e+01
3200	-0.202609	7.64373	6.95452	8.71975	10.7301	13.0875	10.5429	7.50751	-5.22699	-1.85375	-2.01993	0.38232	0.145904	0.125667	0.0843967	0.180531	0.466572	0.130105	0.123376	0.169211	0.093803	0.0680488	0.0626578	0.0365895	0.0172325	-0.702236	7.61117	7.0439	8.51972	10.4406	13.1935	10.823	7.37737	-5.35822	-2.29499	-2.12757	-0.901695	7.79685	7.12072	8.71472	11.1115	12.8907	10.8178	7.82943	-5.05289	-1.99471	-1.89708	-1.24085	7.40736	6.56166	8.74143	10.7629	13.4724	10.7271	7.51724	-5.80986	-1.921	-1.76877	-0.480219	7.84791	6.66324	8.77818	9.81405	11.4192	9.96717	7.01459	-5.81834	-1.70512	-2.14703	-1.06223	7.384	6.77297	8.72685	11.0014	13.6854	10.8328	7.88788	-4.71982	-1.84814	-1.8973	-1.07514	7.5007	6.67867	8.79921	11.0449	12.9915	10.8097	7.5961	-5.95915	-1.75259	-1.99369	-0.942394	7.20577	6.46879	8.67592	10.4799	12.9307	10.3418	8.28464	-5.03745	-1.67538	-1.81429	-0.630291	7.43897	6.27714	8.76392	10.317	13.5657	10.8212	7.34655	-5.33911	-1.9352	-2.47669	-2.600428e+01	6.392909e+01	3.792481e+01
3360	-1.08607	7.71099	7.08607	8.68047	10.3589	12.3976	9.82927	8.14576	-5.70102	-1.68882	-2.00585	0.514527	0.121004	0.146216	0.0783087	0.150612	0.127989	0.177808	0.122617	0.0635038	0.116124	0.105424	0.106348	0.0306896	0.0163383	-0.805063	7.74436	7.17387	8.6686	10.3908	12.5732	9.77908	8.85366	-5.29456	-2.16228	-2.2216	-1.3631	7.99487	7.21003	8.92704	10.3031	12.2217	9.98766	7.96219	-5.32718	-1.92426	-2.0563	-1.85324	7.5485	6.91931	8.71514	10.7174	12.4145	10.5999	7.73004	-5.41021	-2.07142	-1.52113	-0.529672	7.99973	6.59019	9.15041	9.13834	11.7357	10.1431	7.77775	-5.91704	-1.64075	-2.51501	-2.01145	7.62037	6.80598	8.79116	10.3629	12.5465	9.97955	7.91976	-5.42622	-1.79905	-2.00566	-1.06853	7.59547	7.01014	8.41096	10.9977	12.2365	10.0283	8.49036	-5.56135	-1.95546	-1.60026	-0.986966	7.94665	7.16995	8.55486	10.5818	12.3717	9.64637	8.30548	-5.59588	-1.67193	-1.78896	-0.64697	7.6151	6.50683	8.63133	10.2818	12.093	10.3511	7.74845	-5.70407	-1.98467	-2.27011	-2.231820e+01	5.805622e+01	3.573802e+01
3520	-1.31809	7.8857	7.07031	8.77394	10.3818	12.973	10.5275	8.04951	-5.58727	-1.98331	-1.94154	0.560436	0.29168	0.133593	0.0801453	0.22635	1.69962	0.267548	0.454123	0.0664168	0.0496626	0.0506131	0.0733693	0.0598192	0.0148093	-0.87216	7.3284	7.02327	8.61688	10.574	11.3316	10.1378	7.07442	-5.22877	-2.1962	-2.07931	-1.89695	7.53372	6.72827	8.907	9.80564	12.7796	10.3448	8.7537	-5.79496	-1.82056	-2.08569	-1.42408	7.43399	6.64756	8.70839	10.7766	14.5858	9.9659	7.66247	-5.636	-2.19519	-1.70261	-0.459172	7.65754	6.36535	8.95681	9.57268	11.5135	11.7818	8.13339	-5.87762	-1.77562	-2.28678	-1.4458	7.58896	7.01056	8.59482	10.9473	12.3239	10.7173	8.9748	-5.37369	-1.8762	-1.76676	-1.46994	7.89411	6.94337	8.61842	10.7964	12.5922	10.0041	8.36514	-5.89638	-1.8178	-2.00017	-1.25998	7.8055	6.9159	8.58005	10.2128	14.4486	10.3673	8.49255	-5.60146	-1.75715	-1.8155	-1.01589	7.54521	7.42057	8.66016	10.0831	13.9443	10.2194	6.87114	-5.27157	-2.05563	-2.01334	-4.654484e+01	5.699920e+01	1.045436e+01
3680	-0.72482	7.66082	7.02334	8.71662	10.4052	12.8003	10.8187	7.52353	-5.19461	-1.92263	-2.09171	0.284369	0.0726611	0.0471575	0.110719	0.233501	1.08999	0.22079	0.0876008	0.167584	0.108852	0.143015	0.0579985	0.0339962	0.0221907	-0.521878	7.57574	7.04393	8.72973	10.4012	13.9555	11.1927	7.19889	-5.49061	-2.13	-2.24415	-0.710686	7.68831	6.98591	8.93184	10.5337	14.9169	10.5008	7.30975	-5.14269	-2.00284	-2.02639	-1.28052	7.76922	6.98307	8.52126	10.9888	12.5885	10.2972	7.48687	-5.81904	-2.1453	-1.55467	-0.470211	7.88812	6.94141	8.81597	9.6832	10.8385	11.0113	7.29596	-5.2031	-1.64523	-2.059	-1.08853	7.2103	6.7929	8.83486	10.9751	14.9878	10.0722	7.90047	-5.02457	-1.79925	-1.76313	-1.46348	7.65867	6.92285	8.54772	10.6181	12.3562	10.2659	7.5557	-4.90908	-1.9088	-1.88452	-1.17562	7.7375	6.94511	8.701	10.0559	13.1281	10.9811	7.42182	-5.1902	-1.66956	-1.86072	-0.706596	7.6116	6.4525	8.65191	10.3221	13.1782	11.9591	7.12488	-4.8901	-1.97817	-2.40762	-3.327197e+01	6.388348e+01	3.061151e+01
3840	-0.981188	7.34662	6.70398	8.68633	10.0979	12.6984	10.0043	7.5824	-5.8576	-1.80429	-1.81381	0.194183	0.177731	0.0409146	0.153609	0.249873	0.689763	0.345157	1.05879	0.0800335	0.0507255	0.204358	0.0783797	0.0278396	0.015527	-0.7142	7.39621	6.90191	8.66794	10.656	12.5569	10.4251	7.65959	-5.73627	-2.20179	-2.23026	-1.54486	7.42163	6.7068	8.94565	10.2621	12.6382	10.7176	9.13939	-5.91457	-1.86718	-2.0752	-1.32753	7.35545	6.47291	8.92359	10.6833	13.8282	10.6946	7.44221	-5.58682	-1.81905	-1.898	-0.494471	7.60526	6.58992	8.78404	9.55027	10.9999	10.0333	7.03661	-5.49989	-1.72379	-2.03721	-1.31184	7.27746	6.71264	8.75987	10.6942	14.0033	10.2621	7.82158	-5.9007	-1.73978	-1.83493	-1.21761	7.53091	6.73171	8.54489	10.9313	12.4374	9.70687	9.1904	-5.59453	-1.97656	-1.861	-0.890953	7.86019	6.79235	8.65466	10.2347	13.426	9.72593	8.5596	-5.38998	-1.7093	-1.9961	-1.21283	7.20463	6.62229	8.68072	9.9303	12.4393	10.6278	7.03699	-5.96751	-1.98309	-2.16	-3.943914e+01	6.209278e+01	2.265364e+01
4000	-1.01277	7.35001	6.60639	8.75868	10.4861	13.4327	10.1784	7.67612	-5.7836	-1.66153	-2.07291	0.229117	0.065353	0.160905	0.116038	0.260269	0.194111	0.41574	0.357797	0.132538	0.10393	0.0705666	0.0774537	0.0357205	0.0182298	-0.821075	7.0576	6.5154	8.64214	10.5919	12.5312	9.9561	8.57784	-5.74748	-2.10744	-2.17274	-1.03472	7.41467	6.74177	8.92702	10.5786	13.2547	9.15437	7.73716	-5.78105	-1.95628	-2.05779	-1.18272	7.28669	6.44589	8.81984	11.1204	13.8189	9.67119	7.94699	-5.58006	-1.75974	-1.85057	-0.46031	7.68384	6.26455	9.02203	9.38105	12.0574	10.855	6.79834	-5.67844	-1.62918	-2.56403	-1.20378	7.3271	6.78321	8.82918	10.7345	13.3928	10.9528	7.72686	-5.81483	-1.82689	-1.8794	-1.34625	7.73281	6.95989	8.64696	10.7905	12.8013	10.317	7.73046	-5.86117	-1.88167	-1.85702	-0.879342	7.34518	6.33327	8.81516	10.2229	13.6043	8.82736	8.28244	-5.84984	-1.67148	-2.05957	-0.754406	7.28213	6.62484	8.67531	10.1344	13.7637	10.668	7.08738	-5.46181	-2.04632	-2.19953	-3.184793e+01	7.088061e+01	3.903268e+01
4160	-0.763727	7.14934	6.5871	8.80132	10.5482	12.623	10.6903	8.22911	-5.8249	-1.89052	-2.02062	0.248981	0.128891	0.206801	0.114153	0.133419	0.230825	0.233919	0.25078	0.257736	0.0971959	0.0527079	0.0727723	0.0449436	0.0178062	-0.833158	6.63296	6.00656	8.539	10.6133	12.5166	9.58474	8.16156	-5.61878	-2.2039	-2.07358	-0.897984	7.35028	6.82944	8.70517	11.3121	12.7036	10.7882	8.38749	-5.73365	-2.13822	-1.75755	-1.38213	7.10769	6.17321	8.80015	10.7253	12.5281	11.0652	8.83433	-5.68174	-1.9562	-1.77203	-0.465671	7.26438	6.04269	8.72431	9.65501	11.3684	10.2711	7.86385	-4.81691	-1.66399	-2.26718	-1.11874	6.90231	6.26985	8.92885	10.8326	13.7888	10.9231	9.69478	-5.26202	-1.92168	-1.99307	-2.23106	7.35227	6.70823	8.54331	10.5092	12.6067	9.63387	7.89698	-5.69193	-1.88625	-1.69571	-0.939908	7.33271	6.61533	8.71894	10.3105	12.973	10.1178	8.17825	-5.38397	-1.60475	-1.87552	-0.532161	7.15176	6.65931	8.52829	10.5286	12.137	11.1767	7.34572	-5.89083	-2.10832	-1.99443	-4.124384e+01	5.661428e+01	1.537044e+01
4320	-1.02744	7.19317	6.42781	8.78832	10.4485	12.7767	10.4994	7.73146	-5.7426	-1.96122	-2.03707	0.379856	0.0621654	0.100857	0.100731	0.239014	0.213654	0.110264	0.217182	0.256238	0.0387522	0.147855	0.0704645	0.0378404	0.0169534	-0.594613	6.90696	6.39217	8.6781	10.4523	12.6872	10.5778	7.60686	-5.89453	-2.25941	-2.16719	-1.63234	7.18608	6.45922	8.83786	10.0998	12.4122	10.9632	8.48457	-5.80959	-2.03769	-2.08593	-1.42186	7.22214	6.38771	8.56529	11.1251	13.1544	10.7999	8.01044	-5.76752	-1.9807	-1.59975	-0.473622	7.34691	6.02596	8.99099	9.52061	11.8297	9.56666	7.57617	-5.81704	-1.58482	-2.42285	-1.28358	7.26662	6.65855	8.65979	10.6643	13.6367	10.8936	8.09635	-5.93327	-1.97841	-1.74849	-1.59392	7.42523	6.69279	8.59919	10.6739	12.2861	10.9023	8.03202	-5.33607	-1.9636	-1.75958	-1.54096	7.50119	6.53361	8.67415	10.1024	12.2759	10.2944	7.75032	-5.97017	-1.56666	-1.9655	-0.626587	6.79297	6.12868	8.7135	10.3453	13.3202	10.5802	7.10047	-5.30862	-1.95622	-2.15636	-2.776877e+01	7.181434e+01	4.404557e+01
4480	-1.20393	7.11217	6.33897	8.67769	10.4202	12.6487	11.5296	7.95735	-5.71746	-1.96753	-1.9588	0.327579	0.169361	0.152886	0.0405582	0.0735488	0.148072	0.204071	0.316412	0.400549	0.115246	0.135784	0.0709936	0.03079	0.0182876	-0.817997	6.3082	5.81736	8.52734	10.2724	12.3797	11.4457	8.18875	-4.66458	-2.16591	-2.05182	-1.83875	6.8024	6.03378	8.92358	10.3094	12.1214	10.8688	7.91168	-5.80428	-1.90346	-2.19287	-1.47625	7.05048	6.15688	8.78402	10.6185	12.9234	11.2349	7.95114	-5.28797	-2.14327	-1.85246	-0.459074	7.24748	6.021	8.80246	9.43059	11.5583	10.7598	7.05856	-4.91777	-1.78601	-2.12065	-1.46448	7.21683	6.65034	8.77795	10.6282	12.7166	11.5584	8.52982	-5.91013	-1.84358	-1.81616	-1.34665	7.48548	6.5407	8.6714	10.7352	12.5974	11.8668	8.52229	-5.04458	-1.74744	-1.94563	-1.02485	6.95722	6.07277	8.59647	10.3973	12.0993	11.1203	8.04877	-5.55713	-1.61859	-1.87722	-0.708656	6.64255	6.57941	8.42796	10.6113	12.671	11.8033	6.95012	-4.85628	-2.00961	-1.96737	-3.608333e+01	5.688828e+01	2.080496e+01
