iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
120160	-0.56952	4.66628	4.62104	7.89532	8.10089	10.2676	10.6222	10.0577	13.0637	10.5951	12.8383	-5.24843	-1.64911	-1.62238	3.03054	-0.291727	-0.39333	-0.204967	0.486085	0.342568	0.155941	0.100234	0.164304	0.093554	0.359675	0.144202	0.333038	0.0977124	0.241532	0.473197	0.244613	0.0397068	0.0837773	0.149788	0.12774	0.0451985	0.0567269	0.0270088	0.0203474	0.0211483	0.0102601	-0.225682	5.09849	4.69784	7.91256	8.32281	10.2893	10.3431	10.0983	13.069	10.9271	12.957	-5.81532	-1.38285	-1.71798	3.51944	-0.815289	-0.384836	-0.235234	0.524553	-0.746395	5.02601	4.42943	8.50962	8.81738	10.023	10.2183	9.73595	12.4756	9.28857	12.2295	-4.75598	-1.52763	-1.80107	3.10833	-0.53312	-0.526911	0.0532351	0.619768	-0.382412	5.01723	4.25652	7.99107	7.86183	10.4107	11.1453	9.71658	13.142	11.3389	12.4797	-5.47108	-1.6708	-1.41393	2.24469	-0.499019	-0.257654	-0.0473209	0.232485	-0.0680203	4.85257	4.38161	8.17627	8.28084	9.91967	10.7825	10.3773	13.1555	10.2605	12.3211	-5.53022	-1.94098	-1.83213	3.68674	-0.0132957	-0.68267	-0.334084	0.151861	-0.713932	5.27348	5.11689	7.97332	7.94149	9.60371	10.7074	9.17366	13.2969	10.8696	12.4422	-4.51878	-1.7738	-1.33708	3.04086	-0.398202	-0.406754	-0.0791832	0.408342	-0.734392	4.81824	4.65529	8.13439	7.87911	10.3705	11.1221	9.42798	13.0817	11.0684	12.9041	-5.51027	-1.68311	-1.20399	3.00442	-0.444442	-0.090272	-0.0284208	0.175928	-1.04473	4.93949	4.6654	7.95113	8.01687	10.0108	10.6196	9.69518	13.6865	9.78737	12.3439	-5.518	-1.65326	-1.6513	2.83357	-0.176757	-0.524309	-0.376688	0.205814	-0.306913	4.47775	4.63308	7.61615	7.64091	10.372	10.6085	 9.88	12.9326	10.2517	11.5545	-5.44156	-1.69076	-1.6525	2.9977	-0.409363	-0.859272	-0.0381339	0.338738	-3.112815e+01	1.587404e+02	1.276123e+02
120320	-0.381971	4.61828	4.50152	7.90315	8.21845	10.2253	10.7841	10.2678	13.3059	11.6879	11.5313	-4.30269	-1.8096	-1.41551	2.93506	-0.211293	-0.729217	0.170044	0.117889	0.410625	0.100421	0.0969121	0.123451	0.0850977	0.206831	0.0363912	0.259801	0.153154	0.95393	0.0623667	0.139272	0.0902286	0.107656	0.302073	0.0850312	0.105563	0.251836	0.15766	0.0170466	0.017577	0.0163863	-0.0524346	4.94636	4.82401	7.7456	8.28781	10.0984	10.5858	10.1795	14.1422	11.8593	11.763	-4.50985	-1.57154	-1.74855	3.60677	-0.699889	-1.09474	-0.506111	0.426499	-0.519945	4.42419	4.26252	8.30174	8.26398	10.3985	10.747	10.4418	13.1976	12.0589	11.4722	-4.04249	-1.84096	-1.45876	2.84321	-0.432674	-0.771367	0.00798129	0.451055	-0.611249	4.94272	4.31935	7.84403	7.93716	10.3328	10.686	10.3557	13.4047	10.5274	11.3905	-4.41494	-1.67124	-1.55763	1.9764	-0.422978	-0.859204	-0.374949	-0.04289	-0.016025	4.96071	3.89851	8.39276	8.06069	9.75804	10.404	10.2748	13.7384	10.7773	11.6703	-4.18056	-1.95473	-1.94818	3.49122	-0.0674359	-0.499295	0.165159	0.374733	-0.613285	4.7264	4.62474	8.42845	8.19555	10.0304	11.0545	9.43595	13.283	11.6536	11.5177	-4.52419	-1.73852	-1.20031	2.88489	-0.466073	-1.02877	0.137482	0.436362	-0.966949	4.7323	4.40441	8.37284	7.76831	10.1434	10.8766	10.2821	14.2044	12.3488	10.956	-3.911	-1.74054	-1.21416	2.90169	-0.484216	-0.801399	0.288099	0.322195	-0.861762	4.65386	4.57895	8.02432	8.16852	10.4333	10.6646	9.93456	13.1812	10.2734	11.599	-4.52791	-1.68987	-1.63049	2.57456	-0.223786	-0.637057	-0.528685	0.0578779	-0.508757	4.80874	4.78656	8.0613	7.5744	10.0939	10.7961	9.52243	12.9507	12.2076	11.0058	-4.02751	-1.97208	-1.62283	3.24533	-0.30937	-0.662205	0.121612	0.288423	-2.765658e+01	1.606905e+02	1.330339e+02
120480	-0.383196	4.53558	4.43368	7.84214	7.79755	9.53921	10.3181	10.3565	13.3321	12.4493	12.9019	-5.78955	-1.75	-1.35756	2.99306	-0.353937	-0.698145	-0.12446	0.38627	0.263104	0.0754939	0.0832329	0.0659529	0.0850542	0.210807	0.0626604	0.149523	0.073065	0.384664	0.221626	0.129661	0.057901	0.0933448	0.394657	0.0678061	0.207535	0.107894	0.105213	0.0174127	0.0239619	0.0163551	-0.190367	4.82817	4.71249	7.74946	7.88592	9.8815	10.5713	10.5345	13.0846	11.8569	12.0816	-5.67477	-1.73752	-1.44382	3.75103	-0.641782	-0.730921	-0.292422	0.386668	-0.240622	4.28945	4.19125	7.93848	7.91812	9.77698	10.3569	10.2774	13.5674	12.0197	12.6185	-5.27597	-1.90989	-1.59388	2.33517	-0.329429	-1.53972	0.0248379	0.210634	-0.708873	4.90946	4.16142	7.71717	7.38188	9.73844	10.0431	10.5277	13.1725	11.1342	12.8818	-5.76378	-1.60255	-1.44255	1.91513	-0.482774	-0.999252	0.130066	0.344853	-0.0245529	4.58166	3.9644	7.76031	7.636	9.06383	10.2293	10.0316	13.372	12.3523	12.4706	-5.93481	-1.93811	-1.84051	3.68434	-0.0104916	-0.713566	-0.115505	0.144505	-0.528812	4.43003	4.71887	7.68321	8.0788	9.9074	10.8277	10.1053	13.3467	12.2743	12.7242	-5.58174	-1.52061	-1.25881	2.91443	-0.507985	0.0561259	-0.369472	0.570721	-0.415005	4.50639	4.31974	7.7684	7.42335	9.48978	10.1146	10.3518	13.5976	11.1682	12.5221	-5.93849	-1.6736	-1.3426	2.44466	-0.394127	-1.20787	0.125601	0.200298	-0.704366	4.4978	4.43765	7.8828	7.78393	9.93568	10.1251	10.4162	13.3175	12.375	12.4636	-5.91235	-1.58133	-1.40793	2.34872	-0.2583	-1.01955	-0.187994	0.18485	-0.997985	4.88779	4.98793	7.93862	7.77113	9.70249	10.074	10.5052	13.4458	12.0695	12.7906	-5.22511	-2.03981	-1.68061	2.90115	-0.180818	-0.543998	-0.169898	0.0999281	-3.343497e+00	1.526889e+02	1.493454e+02
120640	-0.490335	4.63698	4.45456	8.09097	7.94336	9.79418	10.1489	10.098	12.9295	11.6229	12.4048	-5.09437	-1.68681	-1.47114	2.72455	-0.239319	-0.790977	-0.0390273	0.53255	0.0920577	0.138688	0.0577405	0.120114	0.0580707	0.114462	0.10766	0.482526	0.15806	0.373563	0.0432169	1.26243	0.0425563	0.0434399	0.316182	0.139067	0.206813	0.075384	0.140501	0.0116195	0.0199864	0.0122927	-0.262568	5.01276	4.46024	7.70881	7.73107	10.1505	10.6391	9.38874	12.8341	10.6655	12.2262	-5.59914	-1.62198	-1.68507	3.65566	-0.687631	-0.840518	-0.0346287	0.328508	-0.710095	4.80743	4.51516	7.82823	7.83775	9.6226	10.2852	9.54322	13.022	12.0415	12.6565	-3.63639	-1.85375	-1.45507	3.03802	-0.467035	-0.564911	0.0244684	0.572079	-0.429538	5.097	4.24847	7.96804	7.71466	9.99895	10.9442	9.85882	13.2091	11.8396	12.2147	-4.39123	-1.65126	-1.28792	2.43433	-0.605662	-0.789321	0.109783	0.465387	-0.00245938	4.80676	4.13945	8.24963	7.94588	9.54191	10.2405	10.4444	12.2612	12.1816	12.1157	-5.34449	-1.95895	-1.70543	3.62285	-0.0765243	-0.893114	0.0899075	0.452308	-0.575716	4.64839	4.72638	8.19078	8.2244	9.81396	10.3728	10.0352	12.843	12.2772	12.2012	-3.92337	-1.95186	-1.43214	2.2114	-0.334617	-1.22829	-0.284677	0.28504	-0.849613	4.53591	4.49907	7.76224	7.6287	9.63765	10.1929	9.53524	13.3329	11.4723	12.4896	-4.33093	-1.73614	-1.34501	2.53961	-0.33778	-0.377077	-0.221284	-0.048012	-0.789584	4.47416	4.37643	8.04183	7.4642	9.67892	9.91924	9.73223	13.6563	12.2357	12.053	-5.17838	-1.71402	-1.34211	2.1858	-0.218173	-0.586293	0.147194	0.0676818	-0.245293	4.71918	4.67366	8.19161	7.98928	9.8486	9.80719	9.41149	12.5575	11.8924	12.2324	-4.37558	-1.75412	-1.67084	2.68974	-0.389347	-0.71011	0.0753268	0.298816	-2.242615e+01	1.568705e+02	1.344443e+02
120800	-0.569519	4.5982	4.50574	8.21526	7.71483	9.70153	10.3807	10.1359	13.8006	12.7305	11.2964	-4.77186	-1.72138	-1.41796	3.26694	-0.438044	-0.38214	-0.0749045	0.273106	0.100741	0.252656	0.0862535	0.407762	0.0484115	0.325303	0.153618	0.153406	0.0675127	0.143802	0.158432	0.238655	0.0959495	0.0729832	0.171094	0.079064	0.151756	0.120164	0.0721857	0.0162575	0.0234745	0.0123067	-0.0544941	5.53556	4.7652	7.63323	7.79795	10.1176	10.2228	10.2171	13.677	12.2225	10.6188	-5.33612	-1.38469	-1.80838	3.37954	-0.769107	-0.648064	0.0232305	0.241198	-0.678619	4.40324	4.29723	7.77676	7.8461	9.56079	10.3914	10.3952	13.6484	12.2503	11.3945	-4.50381	-1.84528	-1.4181	3.25001	-0.438905	-0.308855	-0.0594871	0.514835	-0.656509	4.78065	4.19839	7.80671	7.87586	9.43853	10.1558	10.238	13.3456	12.6415	11.5605	-4.42807	-1.28068	-1.25649	3.02568	-0.7144	-0.132214	-0.000201159	0.379004	-0.00823538	5.05178	4.1008	8.13936	7.82794	10.262	11.2775	10.3345	13.8618	12.8751	11.4536	-5.1161	-2.05268	-1.78425	3.56203	-0.0278052	-0.490087	0.0371819	0.163852	-0.706814	4.49088	4.47457	7.66422	7.48678	9.56488	10.6007	10.0862	13.8866	12.4667	11.761	-5.21143	-1.74131	-1.28932	2.63918	-0.422783	-0.502587	0.036635	0.340241	-0.744	4.80772	4.40819	8.33361	7.67661	8.93754	10.2128	9.15183	13.5803	12.5306	10.9215	-4.18657	-1.78602	-1.31868	2.67296	-0.370402	-0.39937	0.245888	0.171258	-0.635631	4.8178	4.46159	8.37103	7.75892	9.5689	10.0606	10.4052	13.9498	12.8142	11.411	-4.42013	-1.67452	-1.25508	2.65125	-0.329908	-0.306174	0.25139	0.066555	-0.25791	4.36474	4.58031	7.90257	7.81764	9.86405	9.96601	9.91023	13.8355	12.5007	10.7092	-4.63392	-1.82884	-1.65188	2.90564	-0.42372	-0.0604997	0.0388563	0.275428	-1.257221e+01	1.542820e+02	1.417098e+02
120960	-0.49289	5.11325	4.48096	7.95581	7.61864	9.77217	10.4549	10.094	14.7293	12.173	11.9494	-5.95335	-1.82527	-1.43049	2.46206	-0.138362	-1.03368	0.266005	0.245598	0.290745	0.137871	0.0462244	0.16563	0.170915	0.121148	0.075926	0.154825	0.107309	0.301787	0.0927302	0.0941833	0.0763656	0.0920626	0.499445	0.0865406	0.107076	0.0680317	0.0582558	0.0144612	0.0212654	0.0131761	-0.0767093	5.61042	4.74945	7.83126	7.70819	10.4455	10.6558	9.28529	14.7441	12.1928	11.8545	-5.82497	-1.68649	-1.93807	3.34064	-0.62305	-0.856925	0.182167	0.0855328	-1.00554	4.8047	4.38846	8.05092	7.4355	9.79417	10.4425	9.99793	14.2258	12.7282	11.837	-5.91441	-2.04855	-1.55823	2.72893	-0.20323	-1.00404	0.363531	0.121974	-0.7332	5.24446	4.25918	8.27038	7.63644	9.61953	10.7745	9.64593	14.8733	12.221	11.7089	-5.81056	-1.55859	-1.09162	2.94634	-0.612234	-0.518767	0.485299	0.586187	-0.0213401	5.71343	4.58389	8.25773	7.85101	9.42209	10.6409	9.44459	14.289	12.1602	11.7979	-5.56183	-1.88052	-1.97381	3.70343	-0.0166919	-0.593858	0.112102	0.202311	-0.622983	4.55743	4.62714	7.89612	7.05046	9.41185	10.5448	9.9418	14.1514	12.0557	11.8246	-5.87206	-2.18056	-1.01365	2.43322	-0.353909	-1.30685	0.463431	0.516241	-0.842664	5.30837	4.61894	7.6596	7.39435	9.73832	10.4654	10.4285	14.9548	11.669	11.7575	-5.69196	-1.63407	-1.62599	2.86155	-0.309049	-0.663435	0.0646007	0.115854	-0.588622	4.97711	4.55103	8.29854	7.39746	9.97592	10.3272	10.4208	13.9956	12.0745	11.4903	-5.5565	-2.01819	-1.41101	1.87785	-0.118104	-1.2176	0.379088	0.126452	-0.632369	4.59803	4.80824	7.92628	7.87815	10.0759	10.0682	9.43448	14.5988	11.9973	12.4352	-5.53006	-1.77305	-1.56438	2.83883	-0.360297	-0.888699	-0.213553	0.402049	-1.313016e+01	1.430041e+02	1.298739e+02
121120	-0.573453	5.40883	4.57446	7.75762	7.67273	10.0656	10.4292	9.96537	13.6693	10.8503	9.64388	-4.29042	-1.85851	-1.60344	3.07488	-0.465835	-1.07859	0.0553248	0.54822	0.122611	0.0690798	0.138574	0.134895	0.113828	0.0816763	0.165294	0.122316	0.25064	0.16552	0.0959811	0.0764662	0.0789575	0.0825859	0.250208	0.0793016	0.697366	0.0969981	0.192028	0.0172211	0.0173856	0.0108843	-0.254279	5.43165	4.76898	7.82521	7.70578	10.1634	10.6559	9.37585	13.5358	10.1101	9.73517	-3.56355	-1.59676	-1.65417	3.63502	-0.757546	-0.303154	0.0988881	0.438484	-0.958693	5.08283	4.46019	7.91993	7.80687	10.1276	10.5676	10.1483	13.4287	10.4618	9.86145	-4.01872	-1.79173	-1.74686	3.02817	-0.377356	-0.552732	0.109873	0.368687	-0.781876	5.51581	4.28358	8.30793	7.80033	10.5036	10.6488	10.0368	13.0816	11.3554	9.56057	-4.3303	-1.67324	-1.66396	1.83875	-0.510102	-0.449013	0.178246	0.383585	-0.0205902	5.37231	4.38065	7.7722	7.81805	9.65449	10.4908	9.51042	14.0428	10.9431	9.98369	-4.2903	-1.80438	-2.08971	3.75881	-0.0477784	-0.415171	-0.143398	0.125321	-0.534581	5.23908	4.9272	7.86932	7.60896	9.67399	10.6702	10.0903	14.1632	10.9291	9.43878	-4.12392	-1.76394	-1.29307	2.67006	-0.382703	-0.773471	0.136156	0.339458	-0.698173	5.18092	4.75958	8.2284	7.96804	9.79222	10.9338	9.72499	13.3503	10.3636	9.35057	-4.14236	-1.80305	-1.58632	2.51527	-0.241091	-1.756	-0.211839	0.0635321	-0.658765	4.95803	4.38318	7.84673	7.20761	9.78751	9.97878	9.4591	13.7453	10.6017	9.71158	-4.92601	-1.36322	-1.18214	3.06555	-0.502818	-1.15154	0.513376	0.539787	-0.60676	5.45222	4.8804	8.15671	7.67516	10.3251	10.9826	10.3624	13.1855	10.8711	9.33941	-4.08913	-1.85126	-1.73138	3.34703	-0.321369	-1.16609	0.236758	0.447859	-1.983613e+01	1.659239e+02	1.460878e+02
121280	-0.515463	4.85351	4.53739	8.04133	7.81222	9.82642	10.0483	9.86795	13.7958	11.5528	8.81806	-4.96657	-1.78079	-1.62043	2.86747	-0.664237	-0.825944	-0.0019164	0.426925	0.0574311	0.420196	0.0714916	0.0818863	0.0934724	0.0706934	0.0901097	0.750978	0.196169	0.0331722	0.075885	0.0855799	0.10659	0.120456	1.8718	0.199143	0.122857	0.100153	0.187279	0.0179981	0.0237842	0.0129765	-0.384737	5.22944	4.71682	8.21468	8.16098	9.88915	10.5996	10.3208	13.6885	11.3892	8.76598	-5.38522	-1.71816	-1.62646	3.65473	-0.631876	-1.02543	-0.108318	0.337239	-0.469876	4.68821	4.33849	7.91172	7.70561	9.81629	9.92745	9.87039	13.23	11.1988	9.34132	-4.87535	-1.82687	-1.58238	2.17899	-0.350814	-0.939742	0.249314	0.109106	-0.538229	5.56512	4.51923	7.94215	7.67355	9.46953	10.1296	9.94878	13.4745	11.555	8.56752	-4.8939	-1.83963	-1.55199	2.0076	-0.500243	-0.702457	-0.174511	0.470851	-0.0439687	5.0903	4.39594	8.0887	8.04268	9.95926	10.9335	9.45528	13.5883	11.4853	9.06384	-5.02738	-1.96185	-1.77861	3.7509	-0.0243057	-0.898023	-0.221729	0.23902	-0.501134	4.32302	4.6312	8.32547	7.93168	9.83232	10.4781	10.1511	14.3177	11.5753	8.75658	-4.76978	-1.91541	-1.12529	2.10839	-0.37227	-0.438787	-0.00221055	0.103987	-0.672198	5.19839	4.79618	7.86916	7.78486	9.57794	10.4296	9.56401	13.2834	11.6848	8.72638	-4.58648	-1.69991	-1.58358	2.5097	-0.301444	-0.631162	-0.267608	0.00288409	-0.778824	4.49799	4.25057	7.69255	7.61314	9.69946	9.69002	9.3315	14.6926	11.3851	8.86538	-5.14589	-1.36594	-1.41097	2.93422	-0.420791	-1.4035	0.0271561	0.52803	-0.377282	4.80583	4.77837	8.04507	7.84284	10.0804	10.2981	10.2004	14.3819	11.2595	8.78731	-5.46186	-1.77572	-1.55923	2.99199	-0.35974	-1.50141	-0.00322827	0.592712	-2.343985e+01	1.604328e+02	1.369929e+02
121440	-0.527748	4.95209	4.65592	7.74153	7.87697	9.89757	10.101	10.2401	13.4244	11.7116	7.92901	-4.51663	-1.77412	-1.38205	3.24212	-0.418123	-0.786831	-0.12839	0.498887	0.076651	0.153129	0.0738398	0.0747131	0.0562934	0.131486	0.0965624	0.177576	0.10865	0.30918	0.120878	0.132826	0.0521199	0.0981088	0.652707	0.0522816	0.397591	0.0644537	0.167214	0.0248321	0.0210917	0.010918	-0.312765	4.93581	4.85274	7.64545	8.13916	9.37707	9.74843	10.2745	13.3922	11.6025	8.42705	-4.60998	-1.54643	-1.68039	3.69467	-0.729131	-1.19583	-0.470079	0.571078	-0.586096	4.40776	4.25845	7.7359	7.95995	9.88365	10.1299	9.55936	13.5318	11.7033	7.97005	-4.31767	-1.62339	-1.51293	2.78565	-0.545711	-0.623693	-0.106275	0.446045	-0.594617	5.42951	4.54678	7.93559	7.67959	9.62681	10.2494	10.107	13.4615	10.623	7.54636	-5.41951	-1.68091	-1.49235	2.05463	-0.463237	-0.828477	-0.104865	0.167051	-0.00811968	5.15613	4.41253	7.94593	7.80402	9.34319	10.3315	10.2172	13.2154	12.1268	7.91451	-4.61091	-1.94211	-1.78207	3.74179	-0.0260725	-1.10643	-0.20035	0.121944	-0.556322	5.55957	4.89889	7.85629	7.85521	9.57591	9.98798	10.524	13.9256	12.6525	8.21901	-4.72564	-1.31585	-1.41429	2.7452	-0.641301	-0.485555	0.27383	0.609165	-0.681628	5.02591	4.76631	7.75007	7.60759	9.45918	10.3041	10.2934	13.4344	10.5924	8.74518	-4.13016	-1.8104	-1.35482	2.83309	-0.38067	-0.869825	-0.145246	0.31306	-0.878291	4.30529	4.41634	8.20561	7.90679	9.58564	9.54773	9.74631	13.6923	12.0987	7.52736	-4.98297	-1.61733	-1.27368	2.61409	-0.339303	-0.764908	0.042228	0.324926	-0.501947	4.33246	4.75359	7.9132	7.96047	9.94324	10.2966	9.54314	13.5128	11.5979	7.92482	-4.72299	-1.91044	-1.68511	3.05644	-0.332553	-1.26975	-0.264249	0.455909	-1.901012e+01	1.642188e+02	1.452087e+02
121600	-0.229145	4.86034	4.85193	7.85906	8.0814	9.20373	9.992	9.82642	12.6732	12.0318	8.28055	-5.30648	-1.77232	-1.53047	3.10505	-0.367135	-0.624709	-0.398179	0.321012	0.201618	0.214307	0.0939938	0.0866741	0.0655567	0.150857	0.355506	0.234547	0.104981	0.15813	0.119772	0.119914	0.0653113	0.100922	0.18367	0.107456	0.089087	0.0916245	0.102516	0.0202064	0.0229417	0.0101722	-0.232375	4.88936	4.97235	7.84631	8.317	8.92401	9.45916	9.99418	12.0077	11.7654	7.96235	-5.65319	-1.7456	-1.55029	3.47681	-0.665476	-0.546772	-0.60874	0.325565	-0.243204	4.90635	4.53761	7.73564	7.86241	9.52735	10.1815	9.61428	12.4442	11.6229	8.64917	-5.02459	-1.79026	-1.60868	2.75808	-0.462552	-0.757613	0.0567109	0.502473	-0.810533	5.13206	4.57483	8.23741	8.37478	9.42152	10.0817	9.72846	13.3465	11.9479	7.81283	-5.50979	-1.56844	-1.48597	2.43285	-0.514454	-0.764154	-0.271498	0.471734	-0.0314402	5.57325	4.90116	7.90864	8.20253	10.0448	10.6863	9.49494	12.0597	12.3716	8.41857	-5.411	-1.82497	-1.91333	3.6787	-0.101972	-0.696072	-0.433483	0.364534	-0.566279	5.13906	4.84494	8.14362	7.88629	9.58478	10.3664	9.18823	12.6812	12.1987	8.34286	-5.44542	-1.65239	-1.32379	2.64514	-0.520814	-0.292918	0.202841	0.559703	-1.14148	4.83822	4.92367	7.62056	7.83798	8.66178	10.5654	9.996	13.5043	12.2799	8.17624	-5.60319	-1.78158	-1.4781	3.69814	-0.270824	-0.344391	-0.579427	0.188312	-1.2079	4.5817	4.87666	8.1383	7.75738	8.6429	9.32641	10.4543	12.6459	11.5166	8.11369	-4.58518	-1.88521	-1.16371	2.98417	-0.284528	0.122951	-0.221746	0.125111	-1.06873	4.79341	4.79395	7.82619	7.98791	9.67871	10.0119	10.0543	12.7071	12.0116	8.2573	-5.6012	-1.8355	-1.80164	3.70988	-0.273299	-0.689312	-0.354412	0.506297	-2.723823e+01	1.510136e+02	1.237754e+02
